Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
220,Doug Konieczny,25,HOU,NL,1,1,.500,6.00,4,4,0,0,0,0,21.0,26,15,14,1,8,0,7,1,0,0,97,61,3.98,1.619,11.1,0.4,3.4,3.0,0.88,koniedo01
221,Jerry Koosman*,34,NYM,NL,8,20,.286,3.49,32,32,0,6,1,0,226.2,195,102,88,17,81,8,192,4,4,2,940,107,3.14,1.218,7.7,0.7,3.2,7.6,2.37,koosmje01
222,Ken Kravec*,25,CHW,AL,11,8,.579,4.10,26,25,0,6,1,0,166.2,161,87,76,12,57,0,125,6,1,4,718,100,3.31,1.308,8.7,0.6,3.1,6.8,2.19,kraveke01
223,Rick Kreuger*,28,BOS,AL,0,1,.000,inf,1,0,0,0,0,0,0.0,2,2,2,0,0,0,0,0,0,0,2,9,,,,,,,,kreugri01
224,Mike Krukow,25,CHC,NL,8,14,.364,4.40,34,33,0,1,1,0,172.0,195,96,84,16,61,8,106,3,4,6,767,100,3.83,1.488,10.2,0.8,3.2,5.5,1.74,krukomi01
225,Jack Kucek,24,CHW,AL,0,1,.000,3.63,8,3,4,0,0,0,34.2,35,20,14,4,10,0,25,2,0,1,148,114,3.84,1.298,9.1,1.0,2.6,6.5,2.50,kucekja01
226,Fred Kuhaulua*,24,CAL,AL,0,0,,15.63,3,1,1,0,0,0,6.1,15,11,11,1,7,0,3,0,0,2,40,27,7.16,3.474,21.3,1.4,9.9,4.3,0.43,kuhaufr01
227,Bob Lacey*,23,OAK,AL,6,8,.429,3.03,64,0,29,0,0,7,121.2,100,46,41,13,43,11,69,0,1,4,492,132,4.05,1.175,7.4,1.0,3.2,5.1,1.60,laceybo01
228,Frank LaCorte,25,ATL,NL,1,8,.111,11.68,14,7,1,0,0,0,37.0,67,51,48,10,29,1,28,2,0,0,205,39,7.25,2.595,16.3,2.4,7.1,6.8,0.97,lacorfr01
229,Lerrin LaGrow,28,CHW,AL,7,3,.700,2.46,66,0,49,0,0,25,98.2,81,32,27,10,35,3,63,1,0,6,400,168,3.87,1.176,7.4,0.9,3.2,5.7,1.80,lagrole01
230,Dennis Lamp,24,CHC,NL,0,2,.000,6.30,11,3,4,0,0,0,30.0,43,21,21,3,8,4,12,2,1,0,137,70,4.24,1.700,12.9,0.9,2.4,3.6,1.50,lampde01
231,Gary Lance,28,KCR,AL,0,1,.000,4.50,1,0,1,0,0,0,2.0,2,1,1,0,2,0,0,0,0,0,10,108,5.74,2.000,9.0,0.0,9.0,0.0,0.00,lancega01
232,Larry Landreth,22,MON,NL,0,2,.000,9.64,4,1,0,0,0,0,9.1,16,11,10,0,8,1,5,0,0,1,51,41,4.24,2.571,15.4,0.0,7.7,4.8,0.63,landrla01
233,Rick Langford,25,OAK,AL,8,19,.296,4.02,37,31,2,6,1,0,208.1,223,107,93,18,73,3,141,2,1,4,901,100,3.59,1.421,9.6,0.8,3.2,6.1,1.93,langfri01
234,Dave LaRoche*,29,TOT,AL,8,7,.533,3.51,59,0,50,0,0,17,100.0,79,44,39,11,44,9,79,2,0,1,416,112,3.97,1.230,7.1,1.0,4.0,7.1,1.80,larocda01
235,Dave LaRoche*,29,CLE,AL,2,2,.500,5.30,13,0,11,0,0,4,18.2,15,13,11,3,7,1,18,0,0,1,75,76,4.02,1.179,7.2,1.4,3.4,8.7,2.57,larocda01
236,Dave LaRoche*,29,CAL,AL,6,5,.545,3.10,46,0,39,0,0,13,81.1,64,31,28,8,37,8,61,2,0,0,341,127,3.96,1.242,7.1,0.9,4.1,6.8,1.65,larocda01
237,Dan Larson,22,HOU,NL,1,7,.125,5.81,32,10,5,1,0,1,97.2,108,72,63,13,45,2,44,2,1,9,443,62,5.01,1.567,10.0,1.2,4.1,4.1,0.98,larsoda01
238,Gary Lavelle*,28,SFG,NL,7,7,.500,2.05,73,0,49,0,0,20,118.1,106,35,27,4,37,18,93,0,0,2,485,191,2.54,1.208,8.1,0.3,2.8,7.1,2.51,lavelga01
239,Bill Laxton*,29,TOT,AL,3,2,.600,4.96,45,0,17,0,0,3,74.1,64,45,41,10,41,5,50,4,0,5,325,84,4.96,1.413,7.7,1.2,5.0,6.1,1.22,laxtobi01
240,Bill Laxton*,29,SEA,AL,3,2,.600,4.95,43,0,16,0,0,3,72.2,62,44,40,10,39,5,49,4,0,3,316,83,4.95,1.390,7.7,1.2,4.8,6.1,1.26,laxtobi01
241,Bill Laxton*,29,CLE,AL,0,0,,5.40,2,0,1,0,0,0,1.2,2,1,1,0,2,0,1,0,0,2,9,90,5.14,2.400,10.8,0.0,10.8,5.4,0.50,laxtobi01
242,Bill Lee*,30,BOS,AL,9,5,.643,4.43,27,16,4,4,0,1,128.0,155,67,63,14,29,1,31,0,0,1,543,102,4.36,1.438,10.9,1.0,2.0,2.2,1.07,leebi03
243,Dave Lemanczyk,26,TOR,AL,13,16,.448,4.25,34,34,0,11,0,0,252.0,278,143,119,20,87,6,105,4,1,20,1092,99,4.02,1.448,9.9,0.7,3.1,3.8,1.21,lemanda01
244,Mark Lemongello,21,HOU,NL,9,14,.391,3.48,34,30,1,5,0,0,214.2,237,88,83,20,52,4,83,3,3,0,910,103,3.95,1.346,9.9,0.8,2.2,3.5,1.60,lemonma01
245,Max Leon,27,ATL,NL,4,4,.500,3.97,31,9,11,0,0,1,81.2,89,42,36,9,25,2,44,9,1,1,359,113,4.34,1.396,9.8,1.0,2.8,4.8,1.76,leonma01
246,Dennis Leonard,26,KCR,AL,20,12,.625,3.04,38,37,1,21,5,1,292.2,246,117,99,18,79,0,244,8,2,14,1186,134,2.76,1.110,7.6,0.6,2.4,7.5,3.09,leonade01
247,Randy Lerch*,22,PHI,NL,10,6,.625,5.07,32,28,1,3,0,0,168.2,207,102,95,20,75,3,81,1,2,8,761,80,4.67,1.672,11.0,1.1,4.0,4.3,1.08,lerchra01
248,Dennis Lewallyn,23,LAD,NL,3,1,.750,4.24,5,1,2,0,0,1,17.0,22,8,8,1,4,1,8,0,0,1,76,93,3.27,1.529,11.6,0.5,2.1,4.2,2.00,lewalde01
249,Paul Lindblad*,35,TEX,AL,4,5,.444,4.20,42,1,25,0,0,4,98.2,103,50,46,16,29,2,46,1,0,2,417,98,4.83,1.338,9.4,1.5,2.6,4.2,1.59,lindbpa01
250,Mark Littell,24,KCR,AL,8,4,.667,3.61,48,5,29,0,0,12,104.2,73,49,42,6,55,6,106,1,2,8,434,113,3.06,1.223,6.3,0.5,4.7,9.1,1.93,littema01
251,Skip Lockwood,30,NYM,NL,4,8,.333,3.38,63,0,50,0,0,20,104.0,87,40,39,5,31,11,84,4,1,3,427,111,2.76,1.135,7.5,0.4,2.7,7.3,2.71,lockwsk01
252,Jim Lonborg,35,PHI,NL,11,4,.733,4.11,25,25,0,4,1,0,157.2,157,77,72,15,50,5,76,5,2,6,666,98,4.06,1.313,9.0,0.9,2.9,4.3,1.52,lonboji01
253,Sparky Lyle*,32,NYY,AL,13,5,.722,2.17,72,0,60,0,0,26,137.0,131,41,33,7,33,6,68,2,0,10,554,183,3.18,1.197,8.6,0.5,2.2,4.5,2.06,lylesp01
254,Frank MacCormack,22,SEA,AL,0,0,,3.86,3,3,0,0,0,0,7.0,4,3,3,0,12,0,4,3,1,4,38,112,8.02,2.286,5.1,0.0,15.4,5.1,0.33,maccofr01
255,Mickey Mahler*,24,ATL,NL,1,2,.333,6.26,5,5,0,0,0,0,23.0,31,19,16,4,9,0,14,1,0,1,109,72,5.09,1.739,12.1,1.6,3.5,5.5,1.56,mahlemi01
256,Mike Marshall,34,TOT,MLB,3,2,.600,4.75,16,4,5,0,0,1,41.2,54,25,22,1,15,1,24,2,0,4,189,89,3.12,1.656,11.7,0.2,3.2,5.2,1.60,marshmi01
257,Mike Marshall,34,ATL,NL,1,0,1.000,9.00,4,0,0,0,0,0,6.0,12,6,6,1,2,0,6,0,0,0,32,52,3.91,2.333,18.0,1.5,3.0,9.0,3.00,marshmi01
258,Mike Marshall,34,TEX,AL,2,2,.500,4.04,12,4,5,0,0,1,35.2,42,19,16,0,13,1,18,2,0,4,157,103,2.99,1.542,10.6,0.0,3.3,4.5,1.38,marshmi01
259,Dennis Martinez,23,BAL,AL,14,7,.667,4.10,42,13,19,5,0,4,166.2,157,86,76,10,64,5,107,8,0,5,709,93,3.53,1.326,8.5,0.5,3.5,5.8,1.67,martide01
260,Silvio Martinez,21,CHW,AL,0,1,.000,5.57,10,0,3,0,0,1,21.0,28,14,13,4,12,2,10,0,0,0,99,75,5.98,1.905,12.0,1.7,5.1,4.3,0.83,martisi01
261,Tippy Martinez*,27,BAL,AL,5,1,.833,2.70,41,0,29,0,0,9,50.0,47,17,15,2,27,2,29,0,1,3,210,141,3.72,1.480,8.5,0.4,4.9,5.2,1.07,martiti01
262,Jon Matlack*,27,NYM,NL,7,15,.318,4.21,26,26,0,5,3,0,169.0,175,86,79,19,43,7,123,2,2,2,702,89,3.54,1.290,9.3,1.0,2.3,6.6,2.86,matlajo01
263,Rudy May*,32,BAL,AL,18,14,.563,3.61,37,37,0,11,4,0,251.2,243,114,101,25,78,2,105,5,0,2,1047,105,4.19,1.275,8.7,0.9,2.8,3.8,1.35,mayru01
264,Larry McCall,24,NYY,AL,0,1,.000,7.50,2,0,0,0,0,0,6.0,12,7,5,1,1,0,0,0,0,0,33,56,5.41,2.167,18.0,1.5,1.5,0.0,0.00,mccalla01
265,Steve McCatty,23,OAK,AL,0,0,,5.02,4,2,1,0,0,0,14.1,16,9,8,1,7,0,9,1,0,1,66,82,4.06,1.605,10.0,0.6,4.4,5.7,1.29,mccatst01
266,Bob McClure*,25,MIL,AL,2,1,.667,2.52,68,0,31,0,0,6,71.1,64,25,20,2,34,5,57,1,2,1,302,162,2.98,1.374,8.1,0.3,4.3,7.2,1.68,mcclubo01
267,Will McEnaney*,25,MON,NL,3,5,.375,3.95,69,0,32,0,0,3,86.2,92,39,38,6,22,4,38,2,0,2,372,97,3.59,1.315,9.6,0.6,2.3,3.9,1.73,mcenawi01
268,Randy McGilberry,23,KCR,AL,0,1,.000,5.14,3,0,1,0,0,0,7.0,7,4,4,1,1,0,1,0,0,0,26,83,4.74,1.143,9.0,1.3,1.3,1.3,1.00,mcgilra01
269,Lynn McGlothen,27,SFG,NL,2,9,.182,5.63,21,15,3,2,0,0,80.0,94,62,50,9,52,4,42,1,0,3,373,70,5.14,1.825,10.6,1.0,5.9,4.7,0.81,mcgloly01
270,Tug McGraw*,32,PHI,NL,7,3,.700,2.62,45,0,31,0,0,9,79.0,62,25,23,6,24,5,58,1,0,1,311,155,3.21,1.089,7.1,0.7,2.7,6.6,2.42,mcgratu01
271,Scott McGregor*,23,BAL,AL,3,5,.375,4.42,29,5,11,1,0,4,114.0,119,57,56,8,30,2,55,7,0,2,480,86,3.66,1.307,9.4,0.6,2.4,4.3,1.83,mcgresc01
272,Bo McLaughlin,23,HOU,NL,4,7,.364,4.25,46,6,29,0,0,5,84.2,81,44,40,6,34,6,59,6,1,3,359,84,3.68,1.358,8.6,0.6,3.6,6.3,1.74,mclaubo01
273,Byron McLaughlin,21,SEA,AL,0,0,,27.00,1,0,0,0,0,0,1.1,5,4,4,1,0,0,1,0,0,0,8,19,10.99,3.750,33.8,6.8,0.0,6.8,,mclauby01
274,Joey McLaughlin,20,ATL,NL,0,0,,15.00,3,2,1,0,0,0,6.0,10,10,10,3,3,0,0,0,0,0,31,31,10.74,2.167,15.0,4.5,4.5,0.0,0.00,mclaujo01
275,Doc Medich,28,TOT,MLB,12,7,.632,4.53,30,29,1,2,0,0,177.0,187,101,89,20,54,3,80,5,0,3,769,89,4.30,1.362,9.5,1.0,2.7,4.1,1.48,medicdo01
276,Doc Medich,28,TOT,AL,12,6,.667,4.55,29,28,1,2,0,0,170.0,181,98,86,20,53,3,77,5,0,3,744,88,4.39,1.376,9.6,1.1,2.8,4.1,1.45,medicdo01
277,Doc Medich,28,OAK,AL,10,6,.625,4.69,26,25,1,1,0,0,147.2,155,89,77,19,49,3,74,3,0,3,646,85,4.47,1.381,9.4,1.2,3.0,4.5,1.51,medicdo01
278,Doc Medich,28,SEA,AL,2,0,1.000,3.63,3,3,0,1,0,0,22.1,26,9,9,1,4,0,3,2,0,0,98,115,3.86,1.343,10.5,0.4,1.6,1.2,0.75,medicdo01
279,Doc Medich,28,NYM,NL,0,1,.000,3.86,1,1,0,0,0,0,7.0,6,3,3,0,1,0,3,0,0,0,25,102,2.31,1.000,7.7,0.0,1.3,3.9,3.00,medicdo01
280,Mario Mendoza,26,PIT,NL,0,0,,13.50,1,0,1,0,0,0,2.0,3,3,3,1,2,0,0,0,0,1,10,35,12.24,2.500,13.5,4.5,9.0,0.0,0.00,mendoma01
281,Andy Messersmith,31,ATL,NL,5,4,.556,4.40,16,16,0,1,0,0,102.1,101,54,50,12,39,5,69,2,0,5,447,102,4.12,1.368,8.9,1.1,3.4,6.1,1.77,messean01
282,Butch Metzger,25,TOT,NL,4,2,.667,3.59,75,1,32,0,0,7,115.1,105,52,46,13,50,6,54,2,0,2,494,107,4.62,1.344,8.2,1.0,3.9,4.2,1.08,metzgbu01
283,Butch Metzger,25,SDP,NL,0,0,,5.56,17,1,4,0,0,0,22.2,27,16,14,5,12,4,6,1,0,0,105,65,6.80,1.721,10.7,2.0,4.8,2.4,0.50,metzgbu01
284,Butch Metzger,25,STL,NL,4,2,.667,3.11,58,0,28,0,0,7,92.2,78,36,32,8,38,2,48,1,0,2,389,125,4.09,1.252,7.6,0.8,3.7,4.7,1.26,metzgbu01
285,Dyar Miller,31,TOT,AL,6,6,.500,3.53,53,0,35,0,0,5,114.2,106,49,45,16,40,8,58,0,1,2,475,111,4.59,1.273,8.3,1.3,3.1,4.6,1.45,milledy01
286,Dyar Miller,31,BAL,AL,2,2,.500,5.64,12,0,7,0,0,1,22.1,25,14,14,6,10,1,9,0,1,0,100,68,6.77,1.567,10.1,2.4,4.0,3.6,0.90,milledy01
287,Dyar Miller,31,CAL,AL,4,4,.500,3.02,41,0,28,0,0,4,92.1,81,35,31,10,30,7,49,0,0,2,375,130,4.06,1.202,7.9,1.0,2.9,4.8,1.63,milledy01
288,Randy Miller,24,BAL,AL,0,0,,40.50,1,0,0,0,0,0,0.2,4,3,3,0,0,0,0,0,0,0,6,15,2.74,6.000,54.0,0.0,0.0,0.0,,millera05
289,Steve Mingori*,33,KCR,AL,2,4,.333,3.09,43,0,22,0,0,4,64.0,59,26,22,4,19,4,19,1,0,3,262,132,3.90,1.219,8.3,0.6,2.7,2.7,1.00,mingost01
290,Greg Minton,25,SFG,NL,1,1,.500,4.50,2,2,0,0,0,0,14.0,14,8,7,0,4,0,5,0,1,2,57,89,2.88,1.286,9.0,0.0,2.6,3.2,1.25,mintogr01
291,Craig Mitchell,23,OAK,AL,0,1,.000,7.94,3,1,1,0,0,0,5.2,9,6,5,1,2,0,1,0,0,0,29,54,5.74,1.941,14.3,1.6,3.2,1.6,0.50,mitchcr01
292,Paul Mitchell,27,TOT,AL,3,6,.333,6.41,14,12,1,0,0,0,53.1,71,42,38,10,23,1,25,1,0,2,254,65,5.59,1.763,12.0,1.7,3.9,4.2,1.09,mitchpa01
293,Paul Mitchell,27,OAK,AL,0,3,.000,10.54,5,3,1,0,0,0,13.2,21,16,16,3,7,0,5,0,0,0,71,39,6.40,2.049,13.8,2.0,4.6,3.3,0.71,mitchpa01
294,Paul Mitchell,27,SEA,AL,3,3,.500,4.99,9,9,0,0,0,0,39.2,50,26,22,7,16,1,20,1,0,2,183,83,5.31,1.664,11.3,1.6,3.6,4.5,1.25,mitchpa01
295,Randy Moffitt,28,SFG,NL,4,9,.308,3.59,64,0,32,0,0,11,87.2,91,41,35,4,39,13,68,3,0,3,388,109,3.22,1.483,9.3,0.4,4.0,7.0,1.74,moffira01
296,Sid Monge*,26,TOT,AL,1,3,.250,5.44,37,0,16,0,0,4,51.1,61,37,31,8,33,4,29,0,0,2,242,74,5.56,1.831,10.7,1.4,5.8,5.1,0.88,mongesi01
297,Sid Monge*,26,CAL,AL,0,1,.000,2.92,4,0,1,0,0,1,12.1,14,6,4,2,6,0,4,0,0,0,56,138,5.66,1.622,10.2,1.5,4.4,2.9,0.67,mongesi01
298,Sid Monge*,26,CLE,AL,1,2,.333,6.23,33,0,15,0,0,3,39.0,47,31,27,6,27,4,25,0,0,2,186,64,5.53,1.897,10.8,1.4,6.2,5.8,0.93,mongesi01
299,John Montague,29,SEA,AL,8,12,.400,4.29,47,15,15,2,0,4,182.1,193,95,87,20,75,5,98,4,1,7,796,96,4.39,1.470,9.5,1.0,3.7,4.8,1.31,montajo01
300,John Montefusco,27,SFG,NL,7,12,.368,3.49,26,25,0,4,0,0,157.1,170,82,61,10,46,6,110,3,0,5,689,112,3.10,1.373,9.7,0.6,2.6,6.3,2.39,montejo01
301,Balor Moore*,26,CAL,AL,0,2,.000,3.97,7,3,3,0,0,0,22.2,28,19,10,7,10,1,14,3,0,0,112,100,7.24,1.676,11.1,2.8,4.0,5.6,1.40,mooreba02
302,Donnie Moore,23,CHC,NL,4,2,.667,4.07,27,1,5,0,0,0,48.2,51,27,22,1,18,7,34,0,4,2,207,109,2.72,1.418,9.4,0.2,3.3,6.3,1.89,mooredo01
303,Tommy Moore,28,SEA,AL,2,1,.667,4.91,14,1,6,0,0,0,33.0,36,22,18,1,21,2,13,3,0,3,155,85,4.53,1.727,9.8,0.3,5.7,3.5,0.62,mooreto01
304,Roger Moret*,27,TEX,AL,3,3,.500,3.73,18,8,7,0,0,4,72.1,59,41,30,6,38,2,39,0,0,4,315,111,4.32,1.341,7.3,0.7,4.7,4.9,1.03,moretro01
305,Jack Morris,22,DET,AL,1,1,.500,3.74,7,6,0,1,0,0,45.2,38,20,19,4,23,0,28,0,0,2,189,115,4.16,1.336,7.5,0.8,4.5,5.5,1.22,morrija02
306,Paul Moskau,23,CIN,NL,6,6,.500,4.00,20,19,1,2,2,0,108.0,116,51,48,10,40,3,71,1,2,4,467,98,3.77,1.444,9.7,0.8,3.3,5.9,1.78,moskapa01
307,Tom Murphy,31,TOT,AL,2,2,.500,4.79,35,1,22,0,0,2,82.2,107,47,44,12,30,3,39,1,0,4,374,91,4.81,1.657,11.6,1.3,3.3,4.2,1.30,murphto02
308,Tom Murphy,31,BOS,AL,0,1,.000,6.75,16,0,10,0,0,0,30.2,44,25,23,6,12,0,13,0,0,1,143,68,5.61,1.826,12.9,1.8,3.5,3.8,1.08,murphto02
309,Tom Murphy,31,TOR,AL,2,1,.667,3.63,19,1,12,0,0,2,52.0,63,22,21,6,18,3,26,1,0,3,231,116,4.34,1.558,10.9,1.0,3.1,4.5,1.44,murphto02
310,Dale Murray,27,CIN,NL,7,2,.778,4.94,61,1,20,0,0,4,102.0,125,60,56,13,46,6,42,2,1,4,457,80,4.98,1.676,11.0,1.1,4.1,3.7,0.91,murrada01
311,Bob Myrick*,24,NYM,NL,2,2,.500,3.61,44,4,19,0,0,2,87.1,86,39,35,5,33,5,49,1,0,2,367,104,3.53,1.363,8.9,0.5,3.4,5.0,1.48,myricbo01
312,Jeff Newman,28,OAK,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,1,0,0,5,,5.74,1.000,9.0,0.0,0.0,0.0,,newmaje01
313,Joe Niekro,32,HOU,NL,13,8,.619,3.04,44,14,12,9,2,5,180.2,155,66,61,14,64,3,101,1,1,5,737,117,3.71,1.212,7.7,0.7,3.2,5.0,1.58,niekrjo01
314,Phil Niekro,38,ATL,NL,16,20,.444,4.03,44,43,1,20,2,0,330.1,315,166,148,26,164,12,262,8,3,17,1428,111,3.74,1.450,8.6,0.7,4.5,7.1,1.60,niekrph01
315,Gary Nolan,29,TOT,MLB,4,4,.500,6.09,13,13,0,0,0,0,57.2,84,41,39,10,14,1,32,0,1,0,268,65,4.61,1.699,13.1,1.6,2.2,5.0,2.29,nolanga01
316,Gary Nolan,29,CIN,NL,4,1,.800,4.81,8,8,0,0,0,0,39.1,53,22,21,5,12,1,28,0,1,0,179,82,3.88,1.653,12.1,1.1,2.7,6.4,2.33,nolanga01
317,Gary Nolan,29,CAL,AL,0,3,.000,8.84,5,5,0,0,0,0,18.1,31,19,18,5,2,0,4,0,0,0,89,45,6.18,1.800,15.2,2.5,1.0,2.0,2.00,nolanga01
318,Fred Norman*,34,CIN,NL,14,13,.519,3.38,35,34,0,8,1,0,221.1,200,97,83,28,98,9,160,3,1,11,945,116,4.31,1.346,8.1,1.1,4.0,6.5,1.63,normafr01
319,Mike Norris,22,OAK,AL,2,7,.222,4.77,16,12,2,1,1,0,77.1,77,45,41,14,31,1,35,4,0,4,335,84,5.55,1.397,9.0,1.6,3.6,4.1,1.13,norrimi01
320,Bob Owchinko*,22,SDP,NL,9,12,.429,4.45,30,28,0,3,2,0,170.0,191,93,84,20,67,5,101,0,2,5,743,80,4.26,1.518,10.1,1.1,3.5,5.3,1.51,owchibo01
321,John Pacella,20,NYM,NL,0,0,,0.00,3,0,3,0,0,0,4.0,2,2,0,0,2,0,1,0,0,1,17,,3.74,1.000,4.5,0.0,4.5,2.3,0.50,paceljo01
322,Dave Pagan,27,TOT,MLB,1,1,.500,5.87,25,4,10,1,1,2,69.0,87,52,45,3,26,2,34,2,0,2,310,71,3.54,1.638,11.3,0.4,3.4,4.4,1.31,paganda01
323,Dave Pagan,27,SEA,AL,1,1,.500,6.14,24,4,10,1,1,2,66.0,86,52,45,3,26,2,30,2,0,2,300,67,3.69,1.697,11.7,0.4,3.5,4.1,1.15,paganda01
324,Dave Pagan,27,PIT,NL,0,0,,0.00,1,0,0,0,0,0,3.0,1,0,0,0,0,0,4,0,0,0,10,,0.07,0.333,3.0,0.0,0.0,12.0,,paganda01
325,Jim Palmer,31,BAL,AL,20,11,.645,2.91,39,39,0,22,3,0,319.0,263,106,103,24,99,1,193,3,0,7,1269,131,3.47,1.135,7.4,0.7,2.8,5.4,1.95,palmeji01
326,Mike Parrott,22,BAL,AL,0,0,,2.08,3,0,2,0,0,0,4.1,4,1,1,0,2,0,2,0,0,1,18,199,3.20,1.385,8.3,0.0,4.2,4.2,1.00,parromi01
327,Gil Patterson,21,NYY,AL,1,2,.333,5.40,10,6,3,0,0,1,33.1,38,20,20,3,20,1,29,3,0,3,156,74,4.24,1.740,10.3,0.8,5.4,7.8,1.45,pattegi01
328,Marty Pattin,34,KCR,AL,10,3,.769,3.58,31,10,8,4,0,0,128.1,115,56,51,16,37,2,55,2,0,3,529,114,4.41,1.184,8.1,1.1,2.6,3.9,1.49,pattima01
329,Mike Paxton,23,BOS,AL,10,5,.667,3.83,29,12,4,2,1,0,108.0,134,53,46,7,25,2,58,3,0,0,467,118,3.29,1.472,11.2,0.6,2.1,4.8,2.32,paxtomi01
330,Mike Pazik*,27,MIN,AL,1,0,1.000,2.50,3,3,0,0,0,0,18.0,18,5,5,1,6,0,6,0,0,0,77,163,3.79,1.333,9.0,0.5,3.0,3.0,1.00,pazikmi01
331,Gene Pentz,24,HOU,NL,5,2,.714,3.83,41,4,16,0,0,2,87.0,76,41,37,8,44,5,51,1,2,9,375,94,4.31,1.379,7.9,0.8,4.6,5.3,1.16,pentzge01
332,Gaylord Perry,38,TEX,AL,15,12,.556,3.37,34,34,0,13,4,0,238.0,239,108,89,21,56,4,177,5,0,3,986,122,3.17,1.239,9.0,0.8,2.1,6.7,3.16,perryga01
333,Dick Pole,26,SEA,AL,7,12,.368,5.15,25,24,1,3,0,0,122.1,127,76,70,16,57,2,51,6,0,3,542,80,5.15,1.504,9.3,1.2,4.2,3.8,0.89,poledi01
334,John Poloni*,23,TEX,AL,1,0,1.000,6.43,2,1,1,0,0,0,7.0,8,5,5,1,1,0,5,0,0,0,29,67,3.60,1.286,10.3,1.3,1.3,6.4,5.00,polonjo01
335,Eric Rasmussen,25,STL,NL,11,17,.393,3.48,34,34,0,11,3,0,233.0,223,103,90,24,63,7,120,5,2,2,962,112,3.92,1.227,8.6,0.9,2.4,4.6,1.90,rasmuer01
336,Doug Rau*,28,LAD,NL,14,8,.636,3.43,32,32,0,4,2,0,212.1,232,87,81,15,49,2,126,6,1,3,896,112,3.25,1.323,9.8,0.6,2.1,5.3,2.57,raudo01
337,Lance Rautzhan*,24,LAD,NL,4,1,.800,4.35,25,0,5,0,0,2,20.2,25,10,10,0,7,1,13,0,0,0,89,90,2.50,1.548,10.9,0.0,3.0,5.7,1.86,rautzla01
338,Pete Redfern,22,MIN,AL,6,9,.400,5.18,30,28,2,1,0,0,137.1,164,89,79,13,66,2,73,4,2,2,619,77,4.44,1.675,10.7,0.9,4.3,4.8,1.11,redfepe01
339,Ron Reed,34,PHI,NL,7,5,.583,2.75,60,3,35,0,0,15,124.1,101,41,38,9,37,7,84,1,0,4,498,147,3.25,1.110,7.3,0.7,2.7,6.1,2.27,reedro01
340,Steve Renko,32,TOT,MLB,7,2,.778,4.04,21,16,2,0,0,1,104.2,106,55,47,13,38,6,70,2,0,1,445,106,4.16,1.376,9.1,1.1,3.3,6.0,1.84,renkost01
341,Steve Renko,32,CHC,NL,2,2,.500,4.56,13,8,2,0,0,1,51.1,51,32,26,10,21,6,34,1,0,1,222,97,5.23,1.403,8.9,1.8,3.7,6.0,1.62,renkost01
342,Steve Renko,32,CHW,AL,5,0,1.000,3.54,8,8,0,0,0,0,53.1,55,23,21,3,17,0,36,1,0,0,223,117,3.13,1.350,9.3,0.5,2.9,6.1,2.12,renkost01
343,Paul Reuschel,30,CHC,NL,5,6,.455,4.37,69,0,26,0,0,4,107.0,105,58,52,9,40,8,62,0,2,5,452,101,3.80,1.355,8.8,0.8,3.4,5.2,1.55,reuscpa01
344,Rick Reuschel,28,CHC,NL,20,10,.667,2.79,39,37,2,8,4,1,252.0,233,84,78,13,74,11,166,5,1,9,1030,158,3.03,1.218,8.3,0.5,2.6,5.9,2.24,reuscri01
345,Jerry Reuss*,28,PIT,NL,10,13,.435,4.11,33,33,0,8,2,0,208.0,225,109,95,11,71,2,116,4,1,11,894,96,3.39,1.423,9.7,0.5,3.1,5.0,1.63,reussje01
346,Rick Rhoden,24,LAD,NL,16,10,.615,3.74,31,31,0,4,1,0,216.1,223,98,90,20,63,1,122,2,0,5,906,103,3.71,1.322,9.3,0.8,2.6,5.1,1.94,rhoderi01
347,J.R. Richard,27,HOU,NL,18,12,.600,2.97,36,36,0,13,3,0,267.0,212,94,88,18,104,1,214,0,1,6,1092,120,3.18,1.184,7.1,0.6,3.5,7.2,2.06,richaj.01
348,Dave Roberts*,32,TOT,MLB,5,11,.313,4.59,39,28,5,6,0,1,182.1,198,110,93,21,53,10,69,3,0,3,792,94,4.40,1.377,9.8,1.0,2.6,3.4,1.30,roberda05
349,Dave Roberts*,32,DET,AL,4,10,.286,5.15,22,22,0,5,0,0,129.1,143,88,74,20,41,2,46,2,0,2,570,83,5.04,1.423,10.0,1.4,2.9,3.2,1.12,roberda05
350,Dave Roberts*,32,CHC,NL,1,1,.500,3.23,17,6,5,1,0,1,53.0,55,22,19,1,12,8,23,1,0,1,222,137,2.85,1.264,9.3,0.2,2.0,3.9,1.92,roberda05
351,Eduardo Rodriguez,25,MIL,AL,5,6,.455,4.35,42,5,22,1,1,4,142.2,126,70,69,15,56,6,104,3,0,1,602,94,3.89,1.276,7.9,0.9,3.5,6.6,1.86,rodried01
352,Steve Rogers,27,MON,NL,17,16,.515,3.10,40,40,0,17,4,0,301.2,272,122,104,16,81,3,206,5,1,14,1235,123,2.92,1.170,8.1,0.5,2.4,6.1,2.54,rogerst01
