Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
133,Mudcat Grant,33,MON,NL,1,6,.143,4.80,11,10,1,1,0,0,50.2,64,33,27,7,14,1,20,1,1,1,231,77,4.40,1.539,11.4,1.2,2.5,3.6,1.43,grantmu01
134,Mudcat Grant,33,STL,NL,7,5,.583,4.12,30,3,18,1,0,7,63.1,62,31,29,9,22,8,35,2,0,2,273,87,4.39,1.326,8.8,1.3,3.1,5.0,1.59,grantmu01
135,Tom Griffin,21,HOU,NL,11,10,.524,3.54,31,31,0,6,3,0,188.1,156,80,74,19,93,4,200,7,4,6,810,100,3.29,1.322,7.5,0.9,4.4,9.6,2.15,griffto02
136,Joe Grzenda*,32,MIN,AL,4,1,.800,3.88,38,0,7,0,0,3,48.2,52,23,21,4,17,4,24,1,1,7,207,96,3.70,1.418,9.6,0.7,3.1,4.4,1.41,grzenjo01
137,Skip Guinn*,24,HOU,NL,1,2,.333,6.67,28,0,11,0,0,0,27.0,34,22,20,3,21,2,33,1,0,2,136,54,3.95,2.037,11.3,1.0,7.0,11.0,1.57,guinnsk01
138,Santiago Guzman,19,STL,NL,0,1,.000,4.91,1,1,0,0,0,0,7.1,9,4,4,2,3,1,7,0,0,0,31,77,5.37,1.636,11.0,2.5,3.7,8.6,2.33,guzmasa01
139,Dick Hall,38,BAL,AL,5,2,.714,1.92,39,0,17,0,0,6,65.2,49,14,14,3,9,6,31,1,0,0,246,186,2.62,0.883,6.7,0.4,1.2,4.2,3.44,halldi01
140,Tom Hall*,21,MIN,AL,8,7,.533,3.33,31,18,2,5,2,0,140.2,129,63,52,12,50,4,92,0,0,5,584,112,3.38,1.273,8.3,0.8,3.2,5.9,1.84,hallto01
141,Jack Hamilton,30,TOT,AL,0,5,.000,6.49,28,0,8,0,0,1,43.0,60,33,31,3,30,7,18,0,0,7,208,59,4.67,2.093,12.6,0.6,6.3,3.8,0.60,hamilja01
142,Jack Hamilton,30,CLE,AL,0,2,.000,4.40,20,0,5,0,0,1,30.2,37,17,15,2,23,4,13,0,0,5,143,86,4.76,1.957,10.9,0.6,6.8,3.8,0.57,hamilja01
143,Jack Hamilton,30,CHW,AL,0,3,.000,11.68,8,0,3,0,0,0,12.1,23,16,16,1,7,3,5,0,0,2,65,34,4.45,2.432,16.8,0.7,5.1,3.6,0.71,hamilja01
144,Steve Hamilton*,34,NYY,AL,3,4,.429,3.32,38,0,23,0,0,2,57.0,39,22,21,7,21,5,39,0,0,2,225,106,3.84,1.053,6.2,1.1,3.3,6.2,1.86,hamilst01
145,Bill Hands,29,CHC,NL,20,14,.588,2.49,41,41,0,18,3,0,300.0,268,102,83,21,73,8,181,6,0,5,1220,162,3.00,1.137,8.0,0.6,2.2,5.4,2.48,handsbi01
146,Jim Hannan,30,WSA,AL,7,6,.538,3.64,35,28,1,1,1,0,158.1,138,73,64,17,91,2,72,2,0,10,685,95,4.76,1.446,7.8,1.0,5.2,4.1,0.79,hannaji01
147,Jim Hardin,25,BAL,AL,6,7,.462,3.60,30,20,4,3,1,1,137.2,128,62,55,18,43,7,64,6,0,4,577,99,4.35,1.242,8.4,1.2,2.8,4.2,1.49,hardiji01
148,Steve Hargan,26,CLE,AL,5,14,.263,5.70,32,23,3,1,1,0,143.2,145,95,91,14,81,9,76,3,1,4,648,66,4.47,1.573,9.1,0.9,5.1,4.8,0.94,hargast01
149,Chuck Hartenstein,27,PIT,NL,5,4,.556,3.95,56,0,25,0,0,10,95.2,84,42,42,9,27,3,44,4,2,1,389,89,3.78,1.160,7.9,0.8,2.5,4.1,1.63,hartech01
150,Mike Hedlund,22,KCR,AL,3,6,.333,3.24,34,16,8,1,0,2,125.0,123,53,45,8,40,2,74,1,0,0,532,113,3.14,1.304,8.9,0.6,2.9,5.3,1.85,hedlumi01
151,Phil Hennigan,23,CLE,AL,2,1,.667,3.31,9,0,5,0,0,0,16.1,14,6,6,0,4,1,10,1,0,1,66,116,2.20,1.102,7.7,0.0,2.2,5.5,2.50,henniph01
152,Bill Henry*,41,HOU,NL,0,0,,0.00,3,0,2,0,0,0,5.0,2,1,0,0,2,0,2,0,0,0,20,,2.91,0.800,3.6,0.0,3.6,3.6,1.00,henrybi01
153,Ron Herbel,31,SFG,NL,4,1,.800,4.02,39,4,13,2,0,1,87.1,92,43,39,7,23,5,34,1,1,3,369,88,3.60,1.317,9.5,0.7,2.4,3.5,1.48,herbero01
154,Dennis Higgins,29,WSA,AL,10,9,.526,3.48,55,0,35,0,0,16,85.1,79,42,33,7,56,7,71,3,0,15,383,100,3.99,1.582,8.3,0.7,5.9,7.5,1.27,higgide01
155,Tom Hilgendorf*,27,STL,NL,0,0,,1.42,6,0,3,0,0,2,6.1,3,1,1,0,2,0,2,0,0,1,25,268,2.82,0.789,4.3,0.0,2.8,2.8,1.00,hilgeto01
156,Garry Hill,22,ATL,NL,0,1,.000,15.43,1,1,0,0,0,0,2.1,6,4,4,1,1,0,2,0,0,0,14,28,7.65,3.000,23.1,3.9,3.9,7.7,2.00,hillga01
157,John Hiller*,26,DET,AL,4,4,.500,3.99,40,8,13,1,1,4,99.1,97,50,44,13,44,2,74,1,0,3,431,94,4.08,1.419,8.8,1.2,4.0,6.7,1.68,hillejo01
158,Joe Hoerner*,32,STL,NL,2,3,.400,2.87,45,0,33,0,0,15,53.1,44,18,17,5,9,4,35,1,0,2,207,125,2.98,0.994,7.4,0.8,1.5,5.9,3.89,hoernjo01
159,Ken Holtzman*,23,CHC,NL,17,13,.567,3.58,39,39,0,12,6,0,261.1,248,117,104,18,93,8,176,5,0,5,1112,113,3.18,1.305,8.5,0.6,3.2,6.1,1.89,holtzke01
160,Joe Horlen,31,CHW,AL,13,16,.448,3.78,36,35,0,7,2,0,235.2,237,105,99,20,77,10,121,5,0,9,1001,103,3.63,1.332,9.1,0.8,2.9,4.6,1.57,horlejo01
161,Jesse Hudson*,20,NYM,NL,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,2,0,3,0,0,0,10,98,2.51,2.000,9.0,0.0,9.0,13.5,1.50,hudsoje01
162,Bob Humphreys,33,WSA,AL,3,3,.500,3.05,47,0,14,0,0,5,79.2,69,37,27,3,38,2,43,1,0,4,341,114,3.39,1.343,7.8,0.3,4.3,4.9,1.13,humphbo01
163,Catfish Hunter,23,OAK,AL,12,15,.444,3.35,38,35,0,10,3,0,247.0,210,99,92,34,85,1,150,5,0,8,1002,102,4.18,1.194,7.7,1.2,3.1,5.5,1.76,hunteca01
164,Al Jackson*,33,TOT,NL,1,0,1.000,6.81,42,0,8,0,0,3,38.1,45,30,29,6,21,3,26,4,0,0,184,56,5.14,1.722,10.6,1.4,4.9,6.1,1.24,jacksal01
165,Al Jackson*,33,NYM,NL,0,0,,10.64,9,0,1,0,0,0,11.0,18,13,13,1,4,0,10,1,0,0,58,35,3.24,2.000,14.7,0.8,3.3,8.2,2.50,jacksal01
166,Al Jackson*,33,CIN,NL,1,0,1.000,5.27,33,0,7,0,0,3,27.1,27,17,16,5,17,3,16,3,0,0,126,72,5.91,1.610,8.9,1.6,5.6,5.3,0.94,jacksal01
167,Grant Jackson*,26,PHI,NL,14,18,.438,3.34,38,35,2,13,4,1,253.0,237,114,94,16,92,3,180,5,3,7,1071,107,3.06,1.300,8.4,0.6,3.3,6.4,1.96,jacksgr01
168,Jeff James,27,PHI,NL,2,2,.500,5.40,6,5,1,1,0,0,31.2,36,20,19,5,14,1,21,0,0,3,142,67,4.56,1.579,10.2,1.4,4.0,6.0,1.50,jamesje01
169,Pat Jarvis,28,ATL,NL,13,11,.542,4.43,37,33,2,4,1,0,217.1,204,113,107,25,73,7,123,1,1,4,918,82,3.89,1.275,8.4,1.0,3.0,5.1,1.68,jarvipa01
170,Ray Jarvis,23,BOS,AL,5,6,.455,4.75,29,12,5,2,0,1,100.1,105,59,53,8,43,1,36,3,0,6,438,81,4.20,1.475,9.4,0.7,3.9,3.2,0.84,jarvira01
171,Larry Jaster*,25,MON,NL,1,6,.143,5.49,24,11,6,1,0,0,77.0,95,60,47,17,28,6,39,2,1,3,353,67,5.53,1.597,11.1,2.0,3.3,4.6,1.39,jastela01
172,Fergie Jenkins,26,CHC,NL,21,15,.583,3.21,43,42,1,23,7,1,311.1,284,122,111,27,71,15,273,8,1,7,1275,126,2.64,1.140,8.2,0.8,2.1,7.9,3.85,jenkife01
173,Jack Jenkins,26,LAD,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,0.51,0.000,0.0,0.0,0.0,9.0,,jenkija01
174,Tommy John*,26,CHW,AL,9,11,.450,3.25,33,33,0,6,2,0,232.1,230,91,84,16,90,10,128,1,1,15,984,119,3.48,1.377,8.9,0.6,3.5,5.0,1.42,johnto01
175,Bart Johnson,19,CHW,AL,1,3,.250,3.22,4,3,1,0,0,0,22.1,22,11,8,2,6,0,18,0,1,2,91,123,2.87,1.254,8.9,0.8,2.4,7.3,3.00,johnsba01
176,Bob Johnson,26,NYM,NL,0,0,,0.00,2,0,2,0,0,1,1.2,1,0,0,0,1,0,1,0,0,0,7,,3.11,1.200,5.4,0.0,5.4,5.4,1.00,johnsbo03
177,Jerry Johnson,25,PHI,NL,6,13,.316,4.28,33,21,7,4,2,1,147.1,151,76,70,18,57,11,82,3,0,2,636,84,4.21,1.412,9.2,1.1,3.5,5.0,1.44,johnsje01
178,Ken Johnson,36,TOT,MLB,2,5,.286,3.89,30,3,13,0,0,2,74.0,68,36,32,7,33,6,59,0,0,2,321,96,3.48,1.365,8.3,0.9,4.0,7.2,1.79,johnske02
179,Ken Johnson,36,TOT,NL,1,3,.250,4.13,18,3,5,0,0,2,48.0,49,25,22,6,22,4,38,0,0,1,213,93,3.93,1.479,9.2,1.1,4.1,7.1,1.73,johnske02
180,Ken Johnson,36,ATL,NL,0,1,.000,4.97,9,2,2,0,0,1,29.0,32,17,16,4,9,1,20,0,0,0,126,74,3.85,1.414,9.9,1.2,2.8,6.2,2.22,johnske02
181,Ken Johnson,36,NYY,AL,1,2,.333,3.46,12,0,8,0,0,0,26.0,19,11,10,1,11,2,21,0,0,1,108,102,2.66,1.154,6.6,0.3,3.8,7.3,1.91,johnske02
182,Ken Johnson,36,CHC,NL,1,2,.333,2.84,9,1,3,0,0,1,19.0,17,8,6,2,13,3,18,0,0,1,87,145,4.04,1.579,8.1,0.9,6.2,8.5,1.38,johnske02
183,Steve Jones*,28,KCR,AL,2,3,.400,4.23,20,4,5,0,0,0,44.2,45,25,21,3,24,2,31,3,0,6,203,87,3.81,1.545,9.1,0.6,4.8,6.2,1.29,jonesst01
184,Jim Kaat*,30,MIN,AL,14,13,.519,3.49,40,32,4,10,0,1,242.1,252,114,94,23,75,15,139,9,0,9,1048,106,3.64,1.349,9.4,0.9,2.8,5.2,1.85,kaatji01
185,Steve Kealey,22,CAL,AL,2,0,1.000,3.93,15,3,5,1,1,0,36.2,48,18,16,4,13,1,17,1,0,2,165,89,4.15,1.664,11.8,1.0,3.2,4.2,1.31,kealest01
186,Mike Kekich*,24,NYY,AL,4,6,.400,4.54,28,13,6,1,0,1,105.0,91,58,53,11,49,5,66,2,0,8,446,77,4.07,1.333,7.8,0.9,4.2,5.7,1.35,kekicmi01
187,Dick Kelley*,29,SDP,NL,4,8,.333,3.57,27,23,3,1,1,0,136.0,113,60,54,11,61,8,96,5,1,1,572,99,3.60,1.279,7.5,0.7,4.0,6.4,1.57,kelledi01
188,Rick Kester,22,ATL,NL,0,0,,13.50,1,0,1,0,0,0,2.0,5,3,3,1,0,0,2,0,0,0,11,33,7.01,2.500,22.5,4.5,0.0,9.0,,kesteri01
189,Mike Kilkenny*,24,DET,AL,8,6,.571,3.37,39,15,11,6,4,2,128.1,99,54,48,13,63,1,97,4,1,1,544,111,3.88,1.262,6.9,0.9,4.4,6.8,1.54,kilkemi01
190,Clay Kirby,21,SDP,NL,7,20,.259,3.80,35,35,0,2,0,0,215.2,204,108,91,18,100,13,113,6,0,7,931,93,4.02,1.410,8.5,0.8,4.2,4.7,1.13,kirbycl01
191,Ron Klimkowski,25,NYY,AL,0,0,,0.64,3,1,2,0,0,0,14.0,6,1,1,0,5,1,3,0,0,0,52,559,3.15,0.786,3.9,0.0,3.2,1.9,0.60,klimkro01
192,Ron Kline,37,TOT,MLB,1,6,.143,5.19,43,0,25,0,0,4,59.0,77,40,34,8,28,8,29,1,0,1,278,71,4.76,1.780,11.7,1.2,4.3,4.4,1.04,klinero01
193,Ron Kline,37,TOT,NL,1,5,.167,5.36,27,0,16,0,0,3,42.0,53,29,25,4,11,5,22,1,0,0,186,67,3.56,1.524,11.4,0.9,2.4,4.7,2.00,klinero01
194,Ron Kline,37,PIT,NL,1,3,.250,5.81,20,0,13,0,0,3,31.0,37,23,20,3,5,2,15,1,0,0,134,61,3.38,1.355,10.7,0.9,1.5,4.4,3.00,klinero01
195,Ron Kline,37,SFG,NL,0,2,.000,4.09,7,0,3,0,0,0,11.0,16,6,5,1,6,3,7,0,0,0,52,90,4.05,2.000,13.1,0.8,4.9,5.7,1.17,klinero01
196,Ron Kline,37,BOS,AL,0,1,.000,4.76,16,0,9,0,0,1,17.0,24,11,9,4,17,3,7,0,0,1,92,83,7.74,2.412,12.7,2.1,9.0,3.7,0.41,klinero01
197,Darold Knowles*,27,WSA,AL,9,2,.818,2.24,53,0,40,0,0,13,84.1,73,25,21,8,31,3,59,4,0,2,352,155,3.59,1.233,7.8,0.9,3.3,6.3,1.90,knowlda01
198,Cal Koonce,28,NYM,NL,6,3,.667,4.99,40,0,19,0,0,7,83.0,85,53,46,8,42,8,48,3,1,4,367,73,4.23,1.530,9.2,0.9,4.6,5.2,1.14,kooncca01
199,Jerry Koosman*,26,NYM,NL,17,9,.654,2.28,32,32,0,16,6,0,241.0,187,66,61,14,68,11,180,4,2,7,957,160,2.67,1.058,7.0,0.5,2.5,6.7,2.65,koosmje01
200,Lew Krausse,26,OAK,AL,7,7,.500,4.44,43,16,15,4,2,7,140.0,134,75,69,23,48,8,85,5,0,3,589,77,4.57,1.300,8.6,1.5,3.1,5.5,1.77,krausle02
201,Frank Kreutzer*,30,WSA,AL,0,0,,4.50,4,0,1,0,0,0,2.0,3,1,1,0,2,0,2,0,0,0,11,94,3.51,2.500,13.5,0.0,9.0,9.0,1.00,kreutfr01
202,Gary Kroll,27,CLE,AL,0,0,,4.13,19,0,7,0,0,0,24.0,16,14,11,3,22,0,28,0,1,1,109,92,4.55,1.583,6.0,1.1,8.3,10.5,1.27,krollga01
203,Marcel Lachemann,28,OAK,AL,4,1,.800,3.95,28,0,13,0,0,2,43.1,43,24,19,1,19,2,16,2,0,4,188,87,3.52,1.431,8.9,0.2,3.9,3.3,0.84,lachema01
204,Ray Lamb,24,LAD,NL,0,1,.000,1.80,10,0,5,0,0,1,15.0,12,3,3,2,7,0,11,0,0,0,60,190,4.18,1.267,7.2,1.2,4.2,6.6,1.57,lambra01
205,Bill Landis*,26,BOS,AL,5,5,.500,5.25,45,5,9,0,0,1,82.1,82,53,48,7,49,3,50,3,1,5,369,74,4.29,1.591,9.0,0.8,5.4,5.5,1.02,landibi01
206,Fred Lasher,27,DET,AL,2,1,.667,3.07,32,0,5,0,0,0,44.0,34,16,15,5,22,1,26,2,0,0,181,123,4.44,1.273,7.0,1.0,4.5,5.3,1.18,lashefr01
207,George Lauzerique,21,OAK,AL,3,4,.429,4.70,19,8,5,1,0,0,61.1,58,32,32,14,27,0,39,2,0,3,263,73,5.62,1.386,8.5,2.1,4.0,5.7,1.44,lauzege01
208,Ron Law,23,CLE,AL,3,4,.429,4.99,35,1,14,0,0,1,52.1,68,34,29,2,34,5,29,2,0,4,254,76,3.96,1.949,11.7,0.3,5.8,5.0,0.85,lawro01
209,Danny Lazar*,25,CHW,AL,0,0,,6.53,9,3,1,0,0,0,20.2,21,15,15,5,11,2,9,1,0,1,91,61,6.53,1.548,9.1,2.2,4.8,3.9,0.82,lazarda01
210,Bill Lee*,22,BOS,AL,1,3,.250,4.50,20,1,3,0,0,0,52.0,56,27,26,9,28,0,45,2,0,3,232,86,4.76,1.615,9.7,1.6,4.8,7.8,1.61,leebi03
211,Denny Lemaster*,30,HOU,NL,13,17,.433,3.16,38,37,1,11,1,1,244.2,232,97,86,20,72,8,173,1,1,8,1029,112,3.05,1.243,8.5,0.7,2.6,6.4,2.40,lemasde01
212,Dave Lemonds*,20,CHC,NL,0,1,.000,3.86,2,1,0,0,0,0,4.2,5,2,2,0,5,0,0,0,0,0,21,113,5.72,2.143,9.6,0.0,9.6,0.0,0.00,lemonda01
213,Dave Leonhard,28,BAL,AL,7,4,.636,2.49,37,3,10,1,1,1,94.0,78,28,26,8,38,8,37,0,0,2,384,143,4.04,1.234,7.5,0.8,3.6,3.5,0.97,leonhda01
214,Barry Lersch,24,PHI,NL,0,3,.000,7.13,10,0,4,0,0,2,17.2,20,14,14,6,10,2,13,1,0,1,83,51,7.32,1.698,10.2,3.1,5.1,6.6,1.30,lerscba01
215,Paul Lindblad*,27,OAK,AL,9,6,.600,4.14,60,0,27,0,0,9,78.1,72,37,36,8,33,8,64,2,0,2,339,83,3.54,1.340,8.3,0.9,3.8,7.4,1.94,lindbpa01
216,Frank Linzy,28,SFG,NL,14,9,.609,3.64,58,0,39,0,0,11,116.1,129,57,47,5,38,15,62,3,0,8,515,97,3.06,1.436,10.0,0.4,2.9,4.8,1.63,linzyfr01
217,Bob Locker,31,TOT,AL,5,6,.455,3.14,68,0,30,0,0,10,100.1,95,47,35,9,32,9,61,3,2,4,425,117,3.51,1.266,8.5,0.8,2.9,5.5,1.91,lockebo02
218,Bob Locker,31,CHW,AL,2,3,.400,6.55,17,0,9,0,0,4,22.0,26,18,16,6,6,1,15,0,1,1,96,60,5.51,1.455,10.6,2.5,2.5,6.1,2.50,lockebo02
219,Bob Locker,31,SEP,AL,3,3,.500,2.18,51,0,21,0,0,6,78.1,69,29,19,3,26,8,46,3,1,3,329,165,2.94,1.213,7.9,0.3,3.0,5.3,1.77,lockebo02
220,Skip Lockwood,22,SEP,AL,0,1,.000,3.52,6,3,3,0,0,0,23.0,24,9,9,3,6,0,10,0,0,2,95,104,4.12,1.304,9.4,1.2,2.3,3.9,1.67,lockwsk01
221,Mickey Lolich*,28,DET,AL,19,11,.633,3.14,37,36,1,15,1,1,280.2,214,111,98,22,122,10,271,14,1,14,1172,119,3.05,1.197,6.9,0.7,3.9,8.7,2.22,lolicmi01
222,Jim Lonborg,27,BOS,AL,7,11,.389,4.51,29,23,3,4,0,0,143.2,148,78,72,15,65,3,100,7,0,8,628,85,3.98,1.483,9.3,0.9,4.1,6.3,1.54,lonboji01
223,Marcelino Lopez*,25,BAL,AL,5,3,.625,4.41,27,4,6,0,0,0,69.1,65,34,34,3,34,4,57,2,0,5,299,81,2.98,1.428,8.4,0.4,4.4,7.4,1.68,lopezma01
224,Sparky Lyle*,24,BOS,AL,8,3,.727,2.54,71,0,44,0,0,17,102.2,91,33,29,8,48,4,93,1,1,8,439,152,3.14,1.354,8.0,0.7,4.2,8.2,1.94,lylesp01
225,Jim Maloney,29,CIN,NL,12,5,.706,2.77,30,27,0,6,3,0,178.2,135,64,55,11,86,4,102,1,0,16,747,135,3.63,1.237,6.8,0.6,4.3,5.1,1.19,malonji01
226,Leo Marentette,28,MON,NL,0,0,,6.75,3,0,0,0,0,0,5.1,9,4,4,1,1,1,4,0,0,0,25,59,4.01,1.875,15.2,1.7,1.7,6.8,4.00,marenle01
227,Juan Marichal,31,SFG,NL,21,11,.656,2.10,37,36,1,27,8,0,299.2,244,90,70,15,54,7,205,6,2,5,1176,168,2.39,0.994,7.3,0.5,1.6,6.2,3.80,maricju01
228,Lou Marone*,23,PIT,NL,1,1,.500,2.55,29,0,6,0,0,0,35.1,24,10,10,2,13,2,25,2,0,0,140,139,3.10,1.047,6.1,0.5,3.3,6.4,1.92,maronlo01
229,Mike Marshall,26,SEP,AL,3,10,.231,5.13,20,14,0,3,1,0,87.2,99,54,50,8,35,2,47,2,1,7,395,70,3.89,1.529,10.2,0.8,3.6,4.8,1.34,marshmi01
230,Marty Martinez,27,HOU,NL,0,0,,13.50,1,0,1,0,0,0,0.2,1,1,1,1,0,0,0,0,0,0,3,43,22.01,1.500,13.5,13.5,0.0,0.0,,martima01
231,Larry Maxie,28,ATL,NL,0,0,,3.00,2,0,1,0,0,0,3.0,1,1,1,0,1,1,1,1,0,2,12,138,3.84,0.667,3.0,0.0,3.0,3.0,1.00,maxiela01
232,Rudy May*,24,CAL,AL,10,13,.435,3.44,43,25,7,4,0,2,180.1,142,81,69,20,66,5,133,3,4,3,722,100,3.62,1.153,7.1,1.0,3.3,6.6,2.02,mayru01
233,Jim McAndrew,25,NYM,NL,6,7,.462,3.47,27,21,3,4,2,0,135.0,112,57,52,12,44,6,90,2,0,7,553,105,3.35,1.156,7.5,0.8,2.9,6.0,2.05,mcandji01
234,Al McBean,31,TOT,NL,2,7,.222,4.07,32,1,18,0,0,4,55.1,56,26,25,7,23,4,27,2,0,6,239,83,4.53,1.428,9.1,1.1,3.7,4.4,1.17,mcbeaal01
235,Al McBean,31,SDP,NL,0,1,.000,5.14,1,1,0,0,0,0,7.0,10,4,4,1,2,0,1,0,0,2,31,73,4.94,1.714,12.9,1.3,2.6,1.3,0.50,mcbeaal01
236,Al McBean,31,LAD,NL,2,6,.250,3.91,31,0,18,0,0,4,48.1,46,22,21,6,21,4,26,2,0,4,208,85,4.47,1.386,8.6,1.1,3.9,4.8,1.24,mcbeaal01
237,Billy McCool*,24,SDP,NL,3,5,.375,4.30,54,0,35,0,0,7,58.2,59,32,28,2,42,8,35,6,0,5,276,83,4.21,1.722,9.1,0.3,6.4,5.4,0.83,mccoobi01
238,Mike McCormick*,30,SFG,NL,11,9,.550,3.34,32,28,2,9,0,0,196.2,175,81,73,20,77,8,76,1,2,6,824,106,4.25,1.281,8.0,0.9,3.5,3.5,0.99,mccormi03
239,Lindy McDaniel,33,NYY,AL,5,6,.455,3.55,51,0,31,0,0,5,83.2,84,37,33,4,23,6,60,0,0,3,356,99,2.52,1.279,9.0,0.4,2.5,6.5,2.61,mcdanli01
240,Sam McDowell*,26,CLE,AL,18,14,.563,2.94,39,38,1,18,4,1,285.0,222,111,93,13,102,9,279,7,1,14,1166,127,2.29,1.137,7.0,0.4,3.2,8.8,2.74,mcdowsa01
241,Dan McGinn*,25,MON,NL,7,10,.412,3.94,74,1,25,0,0,6,132.1,123,67,58,8,65,8,112,5,1,10,578,93,3.19,1.421,8.4,0.5,4.4,7.6,1.72,mcginda01
242,Jim McGlothlin,25,CAL,AL,8,16,.333,3.18,37,35,0,4,1,0,201.0,188,86,71,19,58,1,96,5,1,5,827,109,3.72,1.224,8.4,0.9,2.6,4.3,1.66,mcgloji01
243,Tug McGraw*,24,NYM,NL,9,3,.750,2.24,42,4,26,1,0,12,100.1,89,31,25,6,47,7,92,0,0,8,424,163,2.86,1.355,8.0,0.5,4.2,8.3,1.96,mcgratu01
244,Denny McLain,25,DET,AL,24,9,.727,2.80,42,41,0,23,9,0,325.0,288,105,101,25,67,7,181,4,2,5,1304,134,3.05,1.092,8.0,0.7,1.9,5.0,2.70,mclaide01
245,Don McMahon,39,TOT,MLB,6,6,.500,3.56,47,0,29,0,0,13,60.2,38,26,24,3,27,1,59,1,0,4,245,104,2.59,1.071,5.6,0.4,4.0,8.8,2.19,mcmahdo02
246,Don McMahon,39,DET,AL,3,5,.375,3.89,34,0,21,0,0,11,37.0,25,17,16,2,18,1,38,1,0,1,153,97,2.70,1.162,6.1,0.5,4.4,9.2,2.11,mcmahdo02
247,Don McMahon,39,SFG,NL,3,1,.750,3.04,13,0,8,0,0,2,23.2,13,9,8,1,9,0,21,0,0,3,92,118,2.42,0.930,4.9,0.4,3.4,8.0,2.33,mcmahdo02
248,Dave McNally*,26,BAL,AL,20,7,.741,3.22,41,40,0,11,4,0,268.2,232,103,96,21,84,6,166,5,1,4,1093,111,3.28,1.176,7.8,0.7,2.8,5.6,1.98,mcnalda01
249,Mike McQueen*,18,ATL,NL,0,0,,3.00,1,1,0,0,0,0,3.0,2,1,1,0,3,0,3,0,0,0,14,138,3.51,1.667,6.0,0.0,9.0,9.0,1.00,mcquemi01
250,Norm McRae,21,DET,AL,0,0,,6.00,3,0,2,0,0,0,3.0,2,2,2,0,1,0,3,0,0,1,12,71,1.51,1.000,6.0,0.0,3.0,9.0,3.00,mcraeno01
251,Jim Merritt*,25,CIN,NL,17,9,.654,4.37,42,36,2,8,1,0,251.0,269,127,122,33,61,8,144,5,0,3,1072,86,3.86,1.315,9.6,1.2,2.2,5.2,2.36,merriji01
252,Andy Messersmith,23,CAL,AL,16,11,.593,2.52,40,33,5,10,2,2,250.0,169,81,70,17,100,7,211,5,1,16,1008,137,2.97,1.076,6.1,0.6,3.6,7.6,2.11,messean01
253,Bob Meyer*,29,SEP,AL,0,3,.000,3.31,6,5,0,1,0,0,32.2,30,14,12,4,10,0,17,2,0,1,135,110,4.16,1.224,8.3,1.1,2.8,4.7,1.70,meyerbo01
254,Pete Mikkelsen,29,LAD,NL,7,5,.583,2.77,48,0,26,0,0,4,81.1,57,34,25,9,30,8,51,4,0,2,336,120,3.95,1.070,6.3,1.0,3.3,5.6,1.70,mikkepe01
255,Jim Miles,25,WSA,AL,0,1,.000,6.20,10,1,5,0,0,0,20.1,19,15,14,2,15,1,15,4,0,1,97,57,5.12,1.672,8.4,0.9,6.6,6.6,1.00,milesji01
256,Bob Miller,30,MIN,AL,5,5,.500,3.02,48,11,15,1,0,3,119.1,118,42,40,9,32,7,57,0,0,5,486,123,3.34,1.257,8.9,0.7,2.4,4.3,1.78,millebo04
257,Joe Moeller,26,LAD,NL,1,0,1.000,3.33,23,4,11,0,0,1,51.1,54,23,19,4,13,0,25,0,0,5,213,100,3.31,1.305,9.5,0.7,2.3,4.4,1.92,moelljo01
258,Barry Moore*,26,WSA,AL,9,8,.529,4.30,31,25,2,4,0,0,134.0,123,70,64,12,67,1,51,2,0,5,582,80,4.46,1.418,8.3,0.8,4.5,3.4,0.76,mooreba01
259,Bob Moose,21,PIT,NL,14,3,.824,2.91,44,19,16,6,1,4,170.0,149,64,55,9,62,3,165,5,2,2,716,120,2.44,1.241,7.9,0.5,3.3,8.7,2.66,moosebo01
260,Dave Morehead,25,KCR,AL,2,3,.400,5.73,21,2,9,0,0,0,33.0,28,22,21,7,28,1,32,0,0,4,148,65,5.87,1.697,7.6,1.9,7.6,8.7,1.14,morehda01
261,Danny Morris,23,MIN,AL,0,1,.000,5.06,3,1,1,0,0,0,5.1,5,4,3,1,4,1,1,0,0,0,26,79,6.82,1.688,8.4,1.7,6.8,1.7,0.25,morrida01
262,John Morris*,27,SEP,AL,0,0,,6.39,6,0,0,0,0,0,12.2,16,10,9,2,8,1,8,0,0,3,62,58,5.19,1.895,11.4,1.4,5.7,5.7,1.00,morrijo06
263,Carl Morton,25,MON,NL,0,3,.000,4.60,8,5,1,0,0,0,29.1,29,15,15,2,18,3,16,2,1,0,136,81,4.35,1.602,8.9,0.6,5.5,4.9,0.89,mortoca01
264,Danny Murphy,26,CHW,AL,2,1,.667,2.01,17,0,13,0,0,4,31.1,28,8,7,2,10,0,16,2,0,1,126,195,3.47,1.213,8.0,0.6,2.9,4.6,1.60,murphda04
265,Tom Murphy,23,CAL,AL,10,16,.385,4.21,36,35,1,4,0,0,215.2,213,110,101,12,69,3,100,21,0,16,917,82,3.56,1.308,8.9,0.5,2.9,4.2,1.45,murphto02
