Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
133,Jamie Easterly*,33,CLE,AL,0,2,.000,7.64,13,0,4,0,0,0,17.2,27,16,15,3,12,0,9,0,0,2,89,55,6.00,2.208,13.8,1.5,6.1,4.6,0.75,easteja01
134,Dennis Eckersley,31,CHC,NL,6,11,.353,4.57,33,32,0,1,0,0,201.0,226,109,102,21,43,3,137,3,5,2,862,88,3.45,1.338,10.1,0.9,1.9,6.1,3.19,eckerde01
135,Mark Eichhorn,25,TOR,AL,14,6,.700,1.72,69,0,38,0,0,10,157.0,105,32,30,8,45,14,166,7,1,2,612,246,2.31,0.955,6.0,0.5,2.6,9.5,3.69,eichhma01
136,Stan Fansler,21,PIT,NL,0,3,.000,3.75,5,5,0,0,0,0,24.0,20,12,10,2,15,0,13,0,0,0,99,104,4.65,1.458,7.5,0.8,5.6,4.9,0.87,fanslst01
137,Steve Farr,29,KCR,AL,8,4,.667,3.13,56,0,33,0,0,8,109.1,90,39,38,10,39,8,83,4,1,4,443,136,3.62,1.180,7.4,0.8,3.2,6.8,2.13,farrst01
138,Sid Fernandez*,23,NYM,NL,16,6,.727,3.52,32,31,1,2,1,1,204.1,161,82,80,13,91,1,200,2,0,6,855,102,3.01,1.233,7.1,0.6,4.0,8.8,2.20,fernasi01
139,Pete Filson*,27,TOT,AL,0,1,.000,6.00,7,1,4,0,0,0,18.0,27,13,12,5,7,0,8,1,0,1,89,75,6.83,1.889,13.5,2.5,3.5,4.0,1.14,filsope01
140,Pete Filson*,27,MIN,AL,0,0,,5.68,4,0,2,0,0,0,6.1,13,4,4,1,2,0,4,1,0,0,35,79,4.98,2.368,18.5,1.4,2.8,5.7,2.00,filsope01
141,Pete Filson*,27,CHW,AL,0,1,.000,6.17,3,1,2,0,0,0,11.2,14,9,8,4,5,0,4,0,0,1,54,73,7.83,1.629,10.8,3.1,3.9,3.1,0.80,filsope01
142,Chuck Finley*,23,CAL,AL,3,1,.750,3.30,25,0,7,0,0,0,46.1,40,17,17,2,23,1,37,1,0,2,198,125,3.29,1.360,7.8,0.4,4.5,7.2,1.61,finlech01
143,Steve Fireovid,29,SEA,AL,2,0,1.000,4.29,10,1,2,0,0,0,21.0,28,11,10,1,4,0,10,1,0,1,89,100,3.15,1.524,12.0,0.4,1.7,4.3,2.50,fireost01
144,Todd Fischer,25,CAL,AL,0,0,,4.24,9,0,5,0,0,0,17.0,18,8,8,4,8,2,7,0,1,0,73,99,6.42,1.529,9.5,2.1,4.2,3.7,0.88,fischto01
145,Brian Fisher,24,NYY,AL,9,5,.643,4.93,62,0,26,0,0,6,96.2,105,61,53,14,37,2,67,1,0,2,424,83,4.45,1.469,9.8,1.3,3.4,6.2,1.81,fishebr01
146,Mike Flanagan*,34,BAL,AL,7,11,.389,4.24,29,28,0,2,0,0,172.0,179,95,81,15,66,4,96,1,1,8,747,98,3.96,1.424,9.4,0.8,3.5,5.0,1.45,flanami01
147,Ray Fontenot*,28,TOT,MLB,3,5,.375,5.23,57,0,18,0,0,2,72.1,84,49,42,8,25,3,34,2,1,6,322,79,4.39,1.507,10.5,1.0,3.1,4.2,1.36,fontera01
148,Ray Fontenot*,28,CHC,NL,3,5,.375,3.86,42,0,11,0,0,2,56.0,57,30,24,5,21,3,24,0,1,4,241,105,4.20,1.393,9.2,0.8,3.4,3.9,1.14,fontera01
149,Ray Fontenot*,28,MIN,AL,0,0,,9.92,15,0,7,0,0,0,16.1,27,19,18,3,4,0,10,2,0,2,81,44,5.04,1.898,14.9,1.7,2.2,5.5,2.50,fontera01
150,Bob Forsch,36,STL,NL,14,10,.583,3.25,33,33,0,3,0,0,230.0,211,91,83,19,68,11,104,2,0,7,939,113,3.85,1.213,8.3,0.7,2.7,4.1,1.53,forscbo01
151,Ken Forsch,39,CAL,AL,0,1,.000,9.53,10,0,4,0,0,1,17.0,24,21,18,4,10,0,13,2,0,0,85,44,6.42,2.000,12.7,2.1,5.3,6.9,1.30,forscke01
152,Terry Forster*,34,CAL,AL,4,1,.800,3.51,41,0,17,0,0,5,41.0,47,18,16,2,17,1,28,3,0,0,182,118,3.50,1.561,10.3,0.4,3.7,6.1,1.65,forstte01
153,John Franco*,25,CIN,NL,6,6,.500,2.94,74,0,52,0,0,29,101.0,90,40,33,7,44,12,84,2,2,4,429,131,3.37,1.327,8.0,0.6,3.9,7.5,1.91,francjo01
154,Willie Fraser,22,CAL,AL,0,0,,8.31,1,1,0,0,0,0,4.1,6,4,4,0,1,0,2,0,0,0,20,54,2.54,1.615,12.5,0.0,2.1,4.2,2.00,frasewi01
155,George Frazier,31,TOT,MLB,3,5,.375,5.06,50,0,22,0,0,6,78.1,86,49,44,7,50,5,66,1,0,4,362,82,4.20,1.736,9.9,0.8,5.7,7.6,1.32,frazige01
156,George Frazier,31,CHC,NL,2,4,.333,5.40,35,0,12,0,0,0,51.2,63,36,31,5,34,4,41,1,0,3,243,75,4.47,1.877,11.0,0.9,5.9,7.1,1.21,frazige01
157,George Frazier,31,MIN,AL,1,1,.500,4.39,15,0,10,0,0,6,26.2,23,13,13,2,16,1,25,0,0,1,119,99,3.67,1.463,7.8,0.7,5.4,8.4,1.56,frazige01
158,Marvin Freeman,23,PHI,NL,2,0,1.000,2.25,3,3,0,0,0,0,16.0,6,4,4,0,10,0,8,0,0,1,61,176,3.65,1.000,3.4,0.0,5.6,4.5,0.80,freemma02
159,Tom Funk*,24,HOU,NL,0,0,,6.48,8,0,2,0,0,0,8.1,10,6,6,1,6,0,2,0,0,0,41,58,6.01,1.920,10.8,1.1,6.5,2.2,0.33,funkto01
160,Balvino Galvez,22,LAD,NL,0,1,.000,3.92,10,0,2,0,0,0,20.2,19,10,9,3,12,2,11,0,2,0,91,90,5.34,1.500,8.3,1.3,5.2,4.8,0.92,galveba01
161,Gene Garber,38,ATL,NL,5,5,.500,2.54,61,0,48,0,0,24,78.0,76,23,22,3,20,7,56,1,0,4,319,156,2.64,1.231,8.8,0.3,2.3,6.5,2.80,garbege01
162,Wes Gardner,25,BOS,AL,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,0,1,0,0,0,4,64,0.77,1.000,9.0,0.0,0.0,9.0,,gardnwe01
163,Scott Garrelts,24,SFG,NL,13,9,.591,3.11,53,18,27,2,0,10,173.2,144,65,60,17,74,11,125,2,1,9,717,114,3.92,1.255,7.5,0.9,3.8,6.5,1.69,garresc01
164,Bob Gibson,29,MIL,AL,1,2,.333,4.73,11,1,5,0,0,0,26.2,23,18,14,3,23,1,11,0,0,3,123,93,6.00,1.725,7.8,1.0,7.8,3.7,0.48,gibsobo02
165,Dwight Gooden,21,NYM,NL,17,6,.739,2.84,33,33,0,12,2,0,250.0,197,92,79,17,80,3,200,4,4,4,1020,126,3.06,1.108,7.1,0.6,2.9,7.2,2.50,goodedw01
166,Don Gordon,26,TOR,AL,0,1,.000,7.06,14,0,6,0,0,1,21.2,28,20,17,1,8,1,13,1,0,0,102,61,3.42,1.662,11.6,0.4,3.3,5.4,1.63,gordodo01
167,Tom Gorman*,28,PHI,NL,0,1,.000,7.71,8,0,1,0,0,0,11.2,21,10,10,0,5,1,8,0,0,4,61,52,2.69,2.229,16.2,0.0,3.9,6.2,1.60,gormato03
168,Rich Gossage,34,SDP,NL,5,7,.417,4.45,45,0,38,0,0,21,64.2,69,36,32,8,20,0,63,2,0,4,281,83,3.45,1.376,9.6,1.1,2.8,8.8,3.15,gossari01
169,Jim Gott,26,SFG,NL,0,0,,7.62,9,2,3,0,0,1,13.0,16,12,11,0,13,2,9,0,1,1,66,48,4.39,2.231,11.1,0.0,9.0,6.2,0.69,gottji01
170,Mark Grant,22,SFG,NL,0,1,.000,3.60,4,1,3,0,0,0,10.0,6,4,4,0,5,0,5,0,1,0,39,103,3.27,1.100,5.4,0.0,4.5,4.5,1.00,grantma01
171,Greg Gross*,33,PHI,NL,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,1,0,2,0,0,0,4,,1.27,3.000,13.5,0.0,13.5,27.0,2.00,grossgr01
172,Kevin Gross,25,PHI,NL,12,12,.500,4.02,37,36,0,7,2,0,241.2,240,115,108,28,94,2,154,8,1,2,1040,96,4.27,1.382,8.9,1.0,3.5,5.7,1.64,grosske01
173,Cecilio Guante,26,PIT,NL,5,2,.714,3.35,52,0,24,0,0,4,78.0,65,32,29,11,29,3,63,3,1,2,326,115,4.22,1.205,7.5,1.3,3.3,7.3,2.17,guantce01
174,Mark Gubicza,23,KCR,AL,12,6,.667,3.64,35,24,2,3,2,0,180.2,155,77,73,8,84,2,118,5,0,15,765,116,3.52,1.323,7.7,0.4,4.2,5.9,1.40,gubicma01
175,Lee Guetterman*,27,SEA,AL,0,4,.000,7.34,41,4,8,1,0,0,76.0,108,67,62,7,30,3,38,4,0,2,353,58,4.31,1.816,12.8,0.8,3.6,4.5,1.27,guettle01
176,Ron Guidry*,35,NYY,AL,9,12,.429,3.98,30,30,0,5,0,0,192.1,202,94,85,28,38,2,140,1,0,3,809,103,3.82,1.248,9.5,1.3,1.8,6.6,3.68,guidrro01
177,Bill Gullickson,27,CIN,NL,15,12,.556,3.38,37,37,0,6,2,0,244.2,245,103,92,24,60,10,121,2,0,3,1014,114,3.82,1.247,9.0,0.9,2.2,4.5,2.02,gullibi01
178,Dave Gumpert,28,CHC,NL,2,0,1.000,4.37,38,0,12,0,0,2,59.2,60,32,29,4,28,7,45,1,0,3,259,93,3.59,1.475,9.1,0.6,4.2,6.8,1.61,gumpeda01
179,Jose Guzman,23,TEX,AL,9,15,.375,4.54,29,29,0,2,0,0,172.1,199,101,87,23,60,2,87,6,0,3,757,95,4.65,1.503,10.4,1.2,3.1,4.5,1.45,guzmajo01
180,Moose Haas,30,OAK,AL,7,2,.778,2.74,12,12,0,1,0,0,72.1,58,23,22,4,19,1,40,1,0,0,290,141,3.21,1.065,7.2,0.5,2.4,5.0,2.11,haasmo01
181,John Habyan,22,BAL,AL,1,3,.250,4.44,6,5,1,0,0,0,26.1,24,17,13,3,18,2,14,0,0,1,117,95,5.24,1.595,8.2,1.0,6.2,4.8,0.78,habyajo01
182,Drew Hall*,23,CHC,NL,1,2,.333,4.56,5,4,1,1,0,1,23.2,24,12,12,3,10,0,21,0,0,0,101,90,3.91,1.437,9.1,1.1,3.8,8.0,2.10,halldr01
183,Alan Hargesheimer,31,KCR,AL,0,1,.000,6.23,5,1,2,0,0,0,13.0,18,9,9,1,7,2,4,1,0,0,61,70,5.00,1.923,12.5,0.7,4.8,2.8,0.57,hargeal01
184,Greg Harris,30,TEX,AL,10,8,.556,2.83,73,0,63,0,0,20,111.1,103,40,35,12,42,6,95,1,1,2,462,153,3.62,1.302,8.3,1.0,3.4,7.7,2.26,harrigr01
185,Brad Havens*,26,BAL,AL,3,3,.500,4.56,46,0,19,0,0,1,71.0,64,37,36,7,29,1,57,0,0,6,294,91,3.67,1.310,8.1,0.9,3.7,7.2,1.97,havenbr01
186,Andy Hawkins,26,SDP,NL,10,8,.556,4.30,37,35,0,3,1,0,209.1,218,111,100,24,75,7,117,5,2,6,905,85,4.29,1.400,9.4,1.0,3.2,5.0,1.56,hawkian01
187,Ray Hayward*,25,SDP,NL,0,2,.000,9.00,3,3,0,0,0,0,10.0,16,12,10,1,4,0,6,0,1,5,51,42,4.07,2.000,14.4,0.9,3.6,5.4,1.50,haywara01
188,Neal Heaton*,26,TOT,AL,7,15,.318,4.08,33,29,2,5,0,1,198.2,201,102,90,26,81,8,90,2,0,4,850,104,4.82,1.419,9.1,1.2,3.7,4.1,1.11,heatone01
189,Neal Heaton*,26,CLE,AL,3,6,.333,4.24,12,12,0,2,0,0,74.1,73,42,35,8,34,4,24,1,0,2,324,98,4.94,1.439,8.8,1.0,4.1,2.9,0.71,heatone01
190,Neal Heaton*,26,MIN,AL,4,9,.308,3.98,21,17,2,3,0,1,124.1,128,60,55,18,47,4,66,1,0,2,526,108,4.75,1.408,9.3,1.3,3.4,4.8,1.40,heatone01
191,Tom Henke,28,TOR,AL,9,5,.643,3.35,63,0,51,0,0,27,91.1,63,39,34,6,32,4,118,1,1,3,370,127,2.13,1.040,6.2,0.6,3.2,11.6,3.69,henketo01
192,Dwayne Henry,24,TEX,AL,1,0,1.000,4.66,19,0,4,0,0,0,19.1,14,11,10,1,22,0,17,1,1,7,93,94,5.25,1.862,6.5,0.5,10.2,7.9,0.77,henrydw01
193,Chuck Hensley*,27,SFG,NL,0,0,,2.45,11,0,2,0,0,1,7.1,5,2,2,2,2,0,6,0,1,0,30,153,5.50,0.955,6.1,2.5,2.5,7.4,3.00,henslch01
194,Manny Hernandez,25,HOU,NL,2,3,.400,3.90,9,4,1,0,0,0,27.2,33,15,12,2,12,3,9,0,0,1,125,93,4.36,1.627,10.7,0.7,3.9,2.9,0.75,hernama01
195,Willie Hernandez*,31,DET,AL,8,7,.533,3.55,64,0,53,0,0,24,88.2,87,35,35,13,21,1,77,5,1,2,376,117,3.82,1.218,8.8,1.3,2.1,7.8,3.67,hernawi01
196,Orel Hershiser,27,LAD,NL,14,14,.500,3.85,35,35,0,8,1,0,231.1,213,112,99,13,86,11,153,5,3,12,988,90,3.36,1.293,8.3,0.5,3.3,6.0,1.78,hershor01
197,Joe Hesketh*,27,MON,NL,6,5,.545,5.01,15,15,0,0,0,0,82.2,92,46,46,11,31,4,67,2,3,4,362,75,4.08,1.488,10.0,1.2,3.4,7.3,2.16,heskejo01
198,Teddy Higuera*,28,MIL,AL,20,11,.645,2.79,34,34,0,15,4,0,248.1,226,84,77,26,74,5,207,3,0,3,1031,156,3.40,1.208,8.2,0.9,2.7,7.5,2.80,higuete01
199,Guy Hoffman*,29,CHC,NL,6,2,.750,3.86,32,8,6,1,0,0,84.0,92,37,36,6,29,7,47,2,1,5,357,105,3.69,1.440,9.9,0.6,3.1,5.0,1.62,hoffmgu01
200,Al Holland*,33,NYY,AL,1,0,1.000,5.09,25,1,10,0,0,0,40.2,44,29,23,5,9,2,37,0,0,0,177,81,3.21,1.303,9.7,1.1,2.0,8.2,4.11,hollaal01
201,Brian Holton,26,LAD,NL,2,3,.400,4.44,12,3,4,0,0,0,24.1,28,13,12,1,6,2,24,1,0,1,106,79,2.20,1.397,10.4,0.4,2.2,8.9,4.00,holtobr01
202,Rick Honeycutt*,32,LAD,NL,11,9,.550,3.32,32,28,2,0,0,0,171.0,164,71,63,9,45,4,100,3,1,4,713,105,3.13,1.222,8.6,0.5,2.4,5.3,2.22,honeyri01
203,Ricky Horton*,26,STL,NL,4,3,.571,2.24,42,9,12,1,0,3,100.1,77,25,25,7,26,7,49,1,0,1,387,163,3.51,1.027,6.9,0.6,2.3,4.4,1.88,hortori01
204,Charlie Hough,38,TEX,AL,17,10,.630,3.79,33,33,0,7,2,0,230.1,188,115,97,32,89,2,146,9,0,16,958,114,4.59,1.203,7.3,1.3,3.5,5.7,1.64,houghch01
205,Jay Howell,30,OAK,AL,3,6,.333,3.38,38,0,33,0,0,16,53.1,53,23,20,3,23,4,42,1,0,4,230,115,3.28,1.425,8.9,0.5,3.9,7.1,1.83,howelja01
206,Ken Howell,25,LAD,NL,6,12,.333,3.87,62,0,36,0,0,12,97.2,86,48,42,7,63,9,104,3,0,4,437,90,3.60,1.526,7.9,0.6,5.8,9.6,1.65,howelke01
207,LaMarr Hoyt,31,SDP,NL,8,11,.421,5.15,35,25,2,1,0,0,159.0,170,100,91,27,68,8,85,3,2,2,699,71,5.25,1.497,9.6,1.5,3.8,4.8,1.25,hoytla01
208,Charles Hudson,27,PHI,NL,7,10,.412,4.94,33,23,2,0,0,0,144.0,165,87,79,20,58,1,82,0,2,2,638,79,4.65,1.549,10.3,1.3,3.6,5.1,1.41,hudsoch02
209,Mark Huismann,28,TOT,AL,3,4,.429,3.79,46,1,19,0,0,5,97.1,98,47,41,19,25,0,72,1,0,5,408,112,4.63,1.264,9.1,1.8,2.3,6.7,2.88,huismma01
210,Mark Huismann,28,KCR,AL,0,1,.000,4.15,10,0,5,0,0,1,17.1,18,8,8,1,6,0,13,0,0,1,74,104,3.06,1.385,9.3,0.5,3.1,6.8,2.17,huismma01
211,Mark Huismann,28,SEA,AL,3,3,.500,3.71,36,1,14,0,0,4,80.0,80,39,33,18,19,0,59,1,0,4,334,114,4.97,1.238,9.0,2.0,2.1,6.6,3.11,huismma01
212,Tom Hume,33,PHI,NL,4,1,.800,2.77,48,1,9,0,0,4,94.1,89,37,29,5,34,5,51,3,0,6,402,141,3.56,1.304,8.5,0.5,3.2,4.9,1.50,humeto01
213,Bruce Hurst*,28,BOS,AL,13,8,.619,2.99,25,25,0,11,4,0,174.1,169,63,58,18,50,2,167,3,0,6,721,140,3.11,1.256,8.7,0.9,2.6,8.6,3.34,hurstbr01
214,Dane Iorg,36,SDP,NL,0,0,,12.00,2,0,2,0,0,0,3.0,5,4,4,2,1,0,2,0,0,0,15,35,11.10,2.000,15.0,6.0,3.0,6.0,2.00,iorgda01
215,Danny Jackson*,24,KCR,AL,11,12,.478,3.20,32,27,3,4,1,1,185.2,177,83,66,13,79,1,115,4,0,7,789,132,3.78,1.379,8.6,0.6,3.8,5.6,1.46,jacksda02
216,Michael Jackson,21,PHI,NL,0,0,,3.38,9,0,4,0,0,0,13.1,12,5,5,2,4,1,3,2,0,0,54,118,5.62,1.200,8.1,1.4,2.7,2.0,0.75,jacksmi02
217,Roy Lee Jackson,32,MIN,AL,0,1,.000,3.86,28,0,8,0,0,1,58.1,57,29,25,7,16,0,32,3,2,3,249,111,4.21,1.251,8.8,1.1,2.5,4.9,2.00,jacksro03
218,Bob James,27,CHW,AL,5,4,.556,5.25,49,0,40,0,0,14,58.1,61,36,34,8,23,3,32,4,1,5,263,83,4.85,1.440,9.4,1.2,3.5,4.9,1.39,jamesbo01
219,Tommy John*,43,NYY,AL,5,3,.625,2.93,13,10,2,1,0,0,70.2,73,27,23,8,15,1,28,2,0,2,290,141,4.17,1.245,9.3,1.0,1.9,3.6,1.87,johnto01
220,Joe Johnson,24,TOT,MLB,13,9,.591,4.42,33,30,1,2,0,0,175.0,195,97,86,11,57,5,88,5,1,3,758,93,3.65,1.440,10.0,0.6,2.9,4.5,1.54,johnsjo05
221,Joe Johnson,24,ATL,NL,6,7,.462,4.97,17,15,1,2,0,0,87.0,101,58,48,8,35,4,49,2,1,1,390,80,4.12,1.563,10.4,0.8,3.6,5.1,1.40,johnsjo05
222,Joe Johnson,24,TOR,AL,7,2,.778,3.89,16,15,0,0,0,0,88.0,94,39,38,3,22,1,39,3,0,2,368,109,3.18,1.318,9.6,0.3,2.3,4.0,1.77,johnsjo05
223,John Henry Johnson*,29,MIL,AL,2,1,.667,2.66,19,0,5,0,0,1,44.0,43,15,13,2,10,1,42,0,0,5,184,165,2.13,1.205,8.8,0.4,2.0,8.6,4.20,johnsjo04
224,Barry Jones,23,PIT,NL,3,4,.429,2.89,26,0,10,0,0,3,37.1,29,16,12,3,21,2,29,0,0,2,159,134,3.95,1.339,7.0,0.7,5.1,7.0,1.38,jonesba01
225,Doug Jones,29,CLE,AL,1,0,1.000,2.50,11,0,5,0,0,1,18.0,18,5,5,0,6,1,12,1,0,0,79,169,2.60,1.333,9.0,0.0,3.0,6.0,2.00,jonesdo01
226,Jimmy Jones,22,SDP,NL,2,0,1.000,2.50,3,3,0,1,1,0,18.0,10,6,5,1,3,0,15,0,0,0,65,149,2.33,0.722,5.0,0.5,1.5,7.5,5.00,jonesji02
227,Odell Jones,33,BAL,AL,2,2,.500,3.83,21,0,12,0,0,0,49.1,58,22,21,4,23,6,32,0,0,2,219,109,3.93,1.642,10.6,0.7,4.2,5.8,1.39,jonesod01
228,Bryan Kelly,27,DET,AL,1,2,.333,4.50,6,4,1,0,0,0,20.0,21,11,10,4,10,1,18,0,0,0,88,94,5.07,1.550,9.5,1.8,4.5,8.1,1.80,kellybr01
229,Matt Keough,30,TOT,NL,5,4,.556,3.94,29,7,5,0,0,0,64.0,58,31,28,9,30,4,44,2,2,6,272,97,4.72,1.375,8.2,1.3,4.2,6.2,1.47,keougma02
230,Matt Keough,30,CHC,NL,2,2,.500,4.97,19,2,3,0,0,0,29.0,36,17,16,4,12,2,19,1,2,4,129,82,4.60,1.655,11.2,1.2,3.7,5.9,1.58,keougma02
231,Matt Keough,30,HOU,NL,3,2,.600,3.09,10,5,2,0,0,0,35.0,22,14,12,5,18,2,25,1,0,2,143,117,4.83,1.143,5.7,1.3,4.6,6.4,1.39,keougma02
232,Kurt Kepshire,26,STL,NL,0,1,.000,4.50,2,1,1,0,0,0,8.0,8,4,4,2,4,0,6,0,1,0,35,85,6.02,1.500,9.0,2.3,4.5,6.8,1.50,kepshku01
233,Charlie Kerfeld,22,HOU,NL,11,2,.846,2.59,61,0,29,0,0,7,93.2,71,32,27,5,42,3,77,2,2,7,390,138,3.23,1.206,6.8,0.5,4.0,7.4,1.83,kerfech01
234,Jim Kern,37,CLE,AL,1,1,.500,7.90,16,0,4,0,0,0,27.1,34,28,24,1,23,0,11,3,0,3,142,53,5.30,2.085,11.2,0.3,7.6,3.6,0.48,kernji01
235,Jimmy Key*,25,TOR,AL,14,11,.560,3.57,36,35,0,4,2,0,232.0,222,98,92,24,74,1,141,3,0,3,959,119,3.90,1.276,8.6,0.9,2.9,5.5,1.91,keyji01
236,Eric King,22,DET,AL,11,4,.733,3.51,33,16,9,3,1,3,138.1,108,54,54,11,63,3,79,8,3,4,579,118,4.20,1.236,7.0,0.7,4.1,5.1,1.25,kinger01
237,Mike Kinnunen*,28,BAL,AL,0,0,,6.43,9,0,4,0,0,0,7.0,8,6,5,1,5,0,1,0,0,1,31,68,6.49,1.857,10.3,1.3,6.4,1.3,0.20,kinnumi01
238,Bob Kipper*,21,PIT,NL,6,8,.429,4.03,20,19,1,0,0,0,114.0,123,60,51,17,34,3,81,2,3,3,496,96,4.24,1.377,9.7,1.3,2.7,6.4,2.38,kippebo01
239,Bob Knepper*,32,HOU,NL,17,12,.586,3.14,40,38,1,8,5,0,258.0,232,100,90,19,62,13,143,4,0,5,1053,114,3.39,1.140,8.1,0.7,2.2,5.0,2.31,kneppbo01
240,Mark Knudson,25,TOT,MLB,1,6,.143,5.22,13,8,2,0,0,0,60.1,70,38,35,12,20,6,29,1,0,2,273,74,5.44,1.492,10.4,1.8,3.0,4.3,1.45,knudsma01
241,Mark Knudson,25,HOU,NL,1,5,.167,4.22,9,7,1,0,0,0,42.2,48,23,20,5,15,5,20,1,0,1,191,86,4.48,1.477,10.1,1.1,3.2,4.2,1.33,knudsma01
242,Mark Knudson,25,MIL,AL,0,1,.000,7.64,4,1,1,0,0,0,17.2,22,15,15,7,5,1,9,0,0,1,82,58,7.75,1.528,11.2,3.6,2.5,4.6,1.80,knudsma01
243,Ray Krawczyk,26,PIT,NL,0,1,.000,7.30,12,0,2,0,0,0,12.1,17,13,10,3,10,0,7,0,0,0,65,54,7.23,2.189,12.4,2.2,7.3,5.1,0.70,krawcra01
244,Bill Krueger*,28,OAK,AL,1,2,.333,6.03,11,3,4,0,0,1,34.1,40,25,23,4,13,0,10,0,1,3,149,65,4.84,1.544,10.5,1.0,3.4,2.6,0.77,kruegbi01
245,Mike Krukow,34,SFG,NL,20,9,.690,3.05,34,34,0,10,2,0,245.0,204,90,83,24,55,4,178,4,0,4,987,116,3.31,1.057,7.5,0.9,2.0,6.5,3.24,krukomi01
246,Mike LaCoss,30,SFG,NL,10,13,.435,3.57,37,31,1,4,1,0,204.1,179,99,81,14,70,8,86,6,5,5,842,99,3.94,1.219,7.9,0.6,3.1,3.8,1.23,lacosmi01
247,Pete Ladd,29,SEA,AL,8,6,.571,3.82,52,0,33,0,0,6,70.2,69,33,30,10,18,3,53,3,0,2,294,111,4.00,1.231,8.8,1.3,2.3,6.8,2.94,laddpe01
248,Jeff Lahti,29,STL,NL,0,0,,0.00,4,0,1,0,0,0,2.1,3,0,0,0,1,0,3,0,0,0,10,,1.49,1.714,11.6,0.0,3.9,11.6,3.00,lahtije01
249,Dennis Lamp,33,TOR,AL,2,6,.250,5.05,40,2,11,0,0,2,73.0,93,50,41,5,23,6,30,0,0,2,329,84,3.78,1.589,11.5,0.6,2.8,3.7,1.30,lampde01
250,Bill Landrum,28,CIN,NL,0,0,,6.75,10,0,4,0,0,0,13.1,23,11,10,0,4,0,14,0,0,0,65,59,1.57,2.025,15.5,0.0,2.7,9.5,3.50,landrbi01
251,Rick Langford,34,OAK,AL,1,10,.091,7.36,16,11,1,0,0,0,55.0,69,49,45,13,18,0,30,1,0,2,251,53,5.79,1.582,11.3,2.1,2.9,4.9,1.67,langfri01
252,Mark Langston*,25,SEA,AL,12,14,.462,4.85,37,36,1,9,0,0,239.1,234,142,129,30,123,1,245,4,3,10,1057,87,3.95,1.492,8.8,1.1,4.6,9.2,1.99,langsma01
253,Dave LaPoint*,26,TOT,MLB,4,10,.286,5.02,40,12,6,0,0,0,129.0,152,86,72,19,56,7,77,1,5,3,588,78,4.82,1.612,10.6,1.3,3.9,5.4,1.38,lapoida01
254,Dave LaPoint*,26,DET,AL,3,6,.333,5.72,16,8,2,0,0,0,67.2,85,49,43,11,32,3,36,0,1,2,314,73,5.24,1.729,11.3,1.5,4.3,4.8,1.13,lapoida01
255,Dave LaPoint*,26,SDP,NL,1,4,.200,4.26,24,4,4,0,0,0,61.1,67,37,29,8,24,4,41,1,4,1,274,86,4.35,1.484,9.8,1.2,3.5,6.0,1.71,lapoida01
256,Bill Laskey,28,SFG,NL,1,1,.500,4.28,20,0,7,0,0,1,27.1,28,14,13,5,13,1,8,0,0,0,117,84,5.99,1.500,9.2,1.6,4.3,2.6,0.62,laskebi01
257,Bill Latham*,25,MIN,AL,0,1,.000,7.31,7,2,2,0,0,0,16.0,24,14,13,1,6,0,8,1,0,0,77,60,3.90,1.875,13.5,0.6,3.4,4.5,1.33,lathabi01
258,Vance Law,29,MON,NL,0,0,,2.25,3,0,3,0,0,0,4.0,3,2,1,0,2,0,0,0,0,1,16,183,4.27,1.250,6.8,0.0,4.5,0.0,0.00,lawva01
259,Jack Lazorko,30,DET,AL,0,0,,4.05,3,0,2,0,0,0,6.2,8,3,3,0,4,1,3,0,0,0,31,108,3.67,1.800,10.8,0.0,5.4,4.1,0.75,lazorja01
260,Terry Leach,32,NYM,NL,0,0,,2.70,6,0,1,0,0,0,6.2,6,3,2,0,3,0,4,0,0,0,30,141,2.92,1.350,8.1,0.0,4.1,5.4,1.33,leachte01
261,Tim Leary,27,MIL,AL,12,12,.500,4.21,33,30,2,3,2,0,188.1,216,97,88,20,53,4,110,7,0,7,817,104,3.94,1.428,10.3,1.0,2.5,5.3,2.08,learyti01
262,Craig Lefferts*,28,SDP,NL,9,8,.529,3.09,83,0,36,0,0,4,107.2,98,41,37,7,44,11,72,1,1,1,446,119,3.53,1.319,8.2,0.6,3.7,6.0,1.64,leffecr01
263,Charlie Leibrandt*,29,KCR,AL,14,11,.560,4.09,35,34,0,8,1,0,231.1,238,112,105,18,63,0,108,4,1,2,975,104,3.72,1.301,9.3,0.7,2.5,4.2,1.71,leibrch01
264,Dave Leiper*,24,OAK,AL,2,2,.500,4.83,33,0,9,0,0,1,31.2,28,17,17,3,18,4,15,2,0,2,136,81,4.95,1.453,8.0,0.9,5.1,4.3,0.83,leipeda01
265,Dennis Leonard,35,KCR,AL,8,13,.381,4.44,33,30,0,5,2,0,192.2,207,106,95,22,51,6,114,4,1,6,821,95,3.93,1.339,9.7,1.0,2.4,5.3,2.24,leonade01
