Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
133,Gene Garber,37,ATL,NL,6,6,.500,3.61,59,0,31,0,0,1,97.1,98,41,39,8,25,8,66,2,0,1,409,106,3.23,1.264,9.1,0.7,2.3,6.1,2.64,garbege01
134,Wes Gardner,24,NYM,NL,0,2,.000,5.25,9,0,8,0,0,0,12.0,18,14,7,1,8,2,11,0,0,1,61,69,3.93,2.167,13.5,0.8,6.0,8.3,1.38,gardnwe01
135,Scott Garrelts,23,SFG,NL,9,6,.600,2.30,74,0,44,0,0,13,105.2,76,37,27,2,58,12,106,3,1,7,454,151,2.66,1.268,6.5,0.2,4.9,9.0,1.83,garresc01
136,Dave Geisel*,30,SEA,AL,0,0,,6.33,12,0,1,0,0,0,27.0,35,21,19,3,15,3,17,0,1,0,128,67,4.54,1.852,11.7,1.0,5.0,5.7,1.13,geiseda01
137,Bob Gibson,28,MIL,AL,6,7,.462,3.90,41,1,25,0,0,11,92.1,86,44,40,10,49,3,53,1,0,4,392,107,4.57,1.462,8.4,1.0,4.8,5.2,1.08,gibsobo02
138,Jerry Don Gleaton*,27,CHW,AL,1,0,1.000,5.76,31,0,9,0,0,1,29.2,37,19,19,3,13,3,22,0,0,3,135,76,3.83,1.685,11.2,0.9,3.9,6.7,1.69,gleatje01
139,Ed Glynn*,32,MON,NL,0,0,,19.29,3,0,0,0,0,0,2.1,5,5,5,0,4,0,2,0,0,0,16,21,6.11,3.857,19.3,0.0,15.4,7.7,0.50,glynned01
140,Dwight Gooden,20,NYM,NL,24,4,.857,1.53,35,35,0,16,8,0,276.2,198,51,47,13,69,4,268,2,2,6,1065,229,2.13,0.965,6.4,0.4,2.2,8.7,3.88,goodedw01
141,Tom Gorman*,27,NYM,NL,4,4,.500,5.13,34,2,12,0,0,0,52.2,56,32,30,8,18,2,32,0,2,2,227,69,4.47,1.405,9.6,1.4,3.1,5.5,1.78,gormato03
142,Rich Gossage,33,SDP,NL,5,3,.625,1.82,50,0,38,0,0,26,79.0,64,21,16,1,17,1,52,1,0,0,308,195,2.22,1.025,7.3,0.1,1.9,5.9,3.06,gossari01
143,Jim Gott,25,SFG,NL,7,10,.412,3.88,26,26,0,2,0,0,148.1,144,73,64,10,51,3,78,1,2,3,629,89,3.56,1.315,8.7,0.6,3.1,4.7,1.53,gottji01
144,Rick Grapenthin,27,MON,NL,0,0,,14.14,5,0,1,0,0,0,7.0,13,11,11,0,8,2,4,1,0,0,43,26,5.40,3.000,16.7,0.0,10.3,5.1,0.50,graperi01
145,Kevin Gross,24,PHI,NL,15,13,.536,3.41,38,31,0,6,2,0,205.2,194,86,78,11,81,6,151,7,0,2,873,109,3.19,1.337,8.5,0.5,3.5,6.6,1.86,grosske01
146,Cecilio Guante,25,PIT,NL,4,6,.400,2.72,63,0,31,0,0,5,109.0,84,34,33,5,40,9,92,5,0,5,445,133,2.83,1.138,6.9,0.4,3.3,7.6,2.30,guantce01
147,Mark Gubicza,22,KCR,AL,14,10,.583,4.06,29,28,0,0,0,0,177.1,160,88,80,14,77,0,99,5,0,12,760,101,3.98,1.336,8.1,0.7,3.9,5.0,1.29,gubicma01
148,Ron Guidry*,34,NYY,AL,22,6,.786,3.27,34,33,0,11,2,0,259.0,243,104,94,28,42,3,143,0,1,3,1033,123,3.47,1.100,8.4,1.0,1.5,5.0,3.40,guidrro01
149,Bill Gullickson,26,MON,NL,14,12,.538,3.52,29,29,0,4,1,0,181.1,187,78,71,8,47,9,68,1,1,1,759,97,3.30,1.290,9.3,0.4,2.3,3.4,1.45,gullibi01
150,Dave Gumpert,27,CHC,NL,1,0,1.000,3.48,9,0,3,0,0,0,10.1,12,7,4,0,7,1,4,0,0,0,52,118,3.94,1.839,10.5,0.0,6.1,3.5,0.57,gumpeda01
151,Larry Gura*,37,TOT,MLB,0,3,.000,9.12,8,4,2,0,0,1,24.2,41,25,25,5,10,0,9,1,0,1,125,45,5.93,2.068,15.0,1.8,3.6,3.3,0.90,gurala01
152,Larry Gura*,37,KCR,AL,0,0,,12.46,3,0,2,0,0,1,4.1,7,6,6,1,4,0,2,0,0,1,23,36,7.53,2.538,14.5,2.1,8.3,4.2,0.50,gurala01
153,Larry Gura*,37,CHC,NL,0,3,.000,8.41,5,4,0,0,0,0,20.1,34,19,19,4,6,0,7,1,0,0,102,48,5.59,1.967,15.0,1.8,2.7,3.1,1.17,gurala01
154,Jose Guzman,22,TEX,AL,3,2,.600,2.76,5,5,0,0,0,0,32.2,27,13,10,3,14,1,24,0,0,1,140,155,3.69,1.255,7.4,0.8,3.9,6.6,1.71,guzmajo01
155,Moose Haas,29,MIL,AL,8,8,.500,3.84,27,26,0,6,1,0,161.2,165,85,69,21,25,3,78,1,0,2,666,108,3.89,1.175,9.2,1.2,1.4,4.3,3.12,haasmo01
156,John Habyan,21,BAL,AL,1,0,1.000,0.00,2,0,1,0,0,0,2.2,3,1,0,0,0,0,2,0,0,0,12,,1.18,1.125,10.1,0.0,0.0,6.8,,habyajo01
157,Atlee Hammaker*,27,SFG,NL,5,12,.294,3.74,29,29,0,1,1,0,170.2,161,81,71,17,47,5,100,0,4,4,713,93,3.63,1.219,8.5,0.9,2.5,5.3,2.13,hammaat01
158,Greg Harris,29,TEX,AL,5,4,.556,2.47,58,0,35,0,0,11,113.0,74,35,31,7,43,3,111,5,1,2,450,172,2.80,1.035,5.9,0.6,3.4,8.8,2.58,harrigr01
159,Andy Hassler*,33,STL,NL,0,1,.000,1.80,10,0,4,0,0,0,10.0,9,5,2,0,4,0,5,0,0,0,45,206,2.88,1.300,8.1,0.0,3.6,4.5,1.25,hasslan01
160,Brad Havens*,25,BAL,AL,0,1,.000,8.79,8,1,3,0,0,0,14.1,20,14,14,4,10,1,19,0,0,0,70,47,5.75,2.093,12.6,2.5,6.3,11.9,1.90,havenbr01
161,Andy Hawkins,25,SDP,NL,18,8,.692,3.15,33,33,0,5,2,0,228.2,229,88,80,18,65,8,69,4,3,3,953,112,4.01,1.286,9.0,0.7,2.6,2.7,1.06,hawkian01
162,Jeff Heathcock,25,HOU,NL,3,1,.750,3.36,14,7,5,1,0,1,56.1,50,25,21,9,13,0,25,1,0,2,226,104,4.62,1.118,8.0,1.4,2.1,4.0,1.92,heathje02
163,Neal Heaton*,25,CLE,AL,9,17,.346,4.90,36,33,2,5,1,0,207.2,244,119,113,19,80,2,82,7,2,2,921,85,4.34,1.560,10.6,0.8,3.5,3.6,1.03,heatone01
164,Tom Henke,27,TOR,AL,3,3,.500,2.03,28,0,22,0,0,13,40.0,29,12,9,4,8,2,42,0,0,0,153,211,2.48,0.925,6.5,0.9,1.8,9.5,5.25,henketo01
165,Dwayne Henry,23,TEX,AL,2,2,.500,2.57,16,0,10,0,0,3,21.0,16,7,6,0,7,0,20,0,0,1,86,167,1.78,1.095,6.9,0.0,3.0,8.6,2.86,henrydw01
166,Willie Hernandez*,30,DET,AL,8,10,.444,2.70,74,0,64,0,0,31,106.2,82,38,32,13,14,2,76,1,0,2,415,151,3.27,0.900,6.9,1.1,1.2,6.4,5.43,hernawi01
167,Orel Hershiser,26,LAD,NL,19,3,.864,2.03,36,34,1,9,5,0,239.2,179,72,54,8,68,5,157,6,0,5,953,171,2.73,1.031,6.7,0.3,2.6,5.9,2.31,hershor01
168,Joe Hesketh*,26,MON,NL,10,5,.667,2.49,25,25,0,2,1,0,155.1,125,52,43,10,45,2,113,0,3,3,618,138,2.94,1.094,7.2,0.6,2.6,6.5,2.51,heskejo01
169,Teddy Higuera*,27,MIL,AL,15,8,.652,3.90,32,30,2,7,2,0,212.1,186,105,92,22,63,0,127,3,3,4,874,107,3.77,1.173,7.9,0.9,2.7,5.4,2.02,higuete01
170,Al Holland*,32,TOT,MLB,1,5,.167,2.90,56,0,28,0,0,5,87.0,70,28,28,9,31,9,62,0,1,1,355,132,3.67,1.161,7.2,0.9,3.2,6.4,2.00,hollaal01
171,Al Holland*,32,TOT,NL,1,4,.200,3.45,41,0,22,0,0,5,62.2,53,24,24,5,21,8,48,0,1,0,256,106,3.19,1.181,7.6,0.7,3.0,6.9,2.29,hollaal01
172,Al Holland*,32,PHI,NL,0,1,.000,4.50,3,0,3,0,0,1,4.0,5,2,2,0,4,2,1,0,0,0,21,91,5.18,2.250,11.3,0.0,9.0,2.3,0.25,hollaal01
173,Al Holland*,32,PIT,NL,1,3,.250,3.38,38,0,19,0,0,4,58.2,48,22,22,5,17,6,47,0,1,0,235,107,3.06,1.108,7.4,0.8,2.6,7.2,2.76,hollaal01
174,Al Holland*,32,CAL,AL,0,1,.000,1.48,15,0,6,0,0,0,24.1,17,4,4,4,10,1,14,0,0,1,99,285,4.90,1.110,6.3,1.5,3.7,5.2,1.40,hollaal01
175,Brian Holton,25,LAD,NL,1,1,.500,9.00,3,0,0,0,0,0,4.0,9,7,4,0,1,0,1,0,0,1,21,43,2.93,2.500,20.3,0.0,2.3,2.3,1.00,holtobr01
176,Rick Honeycutt*,31,LAD,NL,8,12,.400,3.42,31,25,2,1,0,1,142.0,141,71,54,9,49,7,67,1,0,2,600,101,3.62,1.338,8.9,0.6,3.1,4.2,1.37,honeyri01
177,Burt Hooton,35,TEX,AL,5,8,.385,5.23,29,20,2,2,0,0,124.0,149,78,72,18,40,2,62,0,0,2,546,81,4.54,1.524,10.8,1.3,2.9,4.5,1.55,hootobu01
178,Ricky Horton*,25,STL,NL,3,2,.600,2.91,49,3,10,0,0,1,89.2,84,30,29,5,34,13,59,3,2,3,382,123,3.33,1.316,8.4,0.5,3.4,5.9,1.74,hortori01
179,Charlie Hough,37,TEX,AL,14,16,.467,3.31,34,34,0,14,1,0,250.1,198,102,92,23,83,1,141,7,3,11,1018,128,3.83,1.123,7.1,0.8,3.0,5.1,1.70,houghch01
180,Steve Howe*,27,TOT,MLB,3,4,.429,5.49,32,0,19,0,0,3,41.0,58,33,25,3,12,4,21,1,0,3,198,72,3.56,1.707,12.7,0.7,2.6,4.6,1.75,howest01
181,Steve Howe*,27,LAD,NL,1,1,.500,4.91,19,0,14,0,0,3,22.0,30,17,12,2,5,2,11,1,0,2,104,72,3.68,1.591,12.3,0.8,2.0,4.5,2.20,howest01
182,Steve Howe*,27,MIN,AL,2,3,.400,6.16,13,0,5,0,0,0,19.0,28,16,13,1,7,2,10,0,0,1,94,72,3.42,1.842,13.3,0.5,3.3,4.7,1.43,howest01
183,Jay Howell,29,OAK,AL,9,8,.529,2.85,63,0,58,0,0,29,98.0,98,32,31,5,31,3,68,1,1,4,414,135,2.94,1.316,9.0,0.5,2.8,6.2,2.19,howelja01
184,Ken Howell,24,LAD,NL,4,7,.364,3.77,56,0,31,0,0,12,86.0,66,41,36,8,35,3,85,0,2,4,356,92,3.14,1.174,6.9,0.8,3.7,8.9,2.43,howelke01
185,LaMarr Hoyt,30,SDP,NL,16,8,.667,3.47,31,31,0,8,3,0,210.1,210,85,81,20,20,2,83,2,4,0,839,102,3.44,1.094,9.0,0.9,0.9,3.6,4.15,hoytla01
186,Charles Hudson,26,PHI,NL,8,13,.381,3.78,38,26,7,3,0,0,193.0,188,92,81,23,74,7,122,1,3,4,833,98,4.13,1.358,8.8,1.1,3.5,5.7,1.65,hudsoch02
187,Phil Huffman,27,BAL,AL,0,0,,15.43,2,1,0,0,0,0,4.2,7,8,8,1,5,1,2,0,0,0,26,28,7.83,2.571,13.5,1.9,9.6,3.9,0.40,huffmph01
188,Mark Huismann,27,KCR,AL,1,0,1.000,1.93,9,0,6,0,0,0,18.2,14,4,4,1,3,0,9,0,0,0,70,217,2.90,0.911,6.8,0.5,1.4,4.3,3.00,huismma01
189,Tom Hume,32,CIN,NL,3,5,.375,3.26,56,0,15,0,0,3,80.0,65,33,29,7,35,5,50,3,1,3,331,115,4.00,1.250,7.3,0.8,3.9,5.6,1.43,humeto01
190,Bruce Hurst*,27,BOS,AL,11,13,.458,4.51,35,31,0,6,1,0,229.1,243,123,115,31,70,4,189,3,4,3,973,95,3.75,1.365,9.5,1.2,2.7,7.4,2.70,hurstbr01
191,Danny Jackson*,23,KCR,AL,14,12,.538,3.42,32,32,0,4,3,0,208.0,209,94,79,7,76,2,114,6,2,4,893,120,3.21,1.370,9.0,0.3,3.3,4.9,1.50,jacksda02
192,Roy Lee Jackson,31,SDP,NL,2,3,.400,2.70,22,2,6,0,0,2,40.0,32,13,12,4,13,1,28,1,1,0,163,132,3.63,1.125,7.2,0.9,2.9,6.3,2.15,jacksro03
193,Bob James,26,CHW,AL,8,7,.533,2.13,69,0,60,0,0,32,110.0,90,31,26,5,23,4,88,2,2,3,436,203,2.36,1.027,7.4,0.4,1.9,7.2,3.83,jamesbo01
194,Mike Jeffcoat*,25,TOT,MLB,0,2,.000,4.55,28,1,10,0,0,0,31.2,35,18,16,5,12,4,14,2,0,1,143,83,5.18,1.484,9.9,1.4,3.4,4.0,1.17,jeffcmi01
195,Mike Jeffcoat*,25,CLE,AL,0,0,,2.79,9,0,3,0,0,0,9.2,8,5,3,1,6,1,4,0,0,0,44,154,5.06,1.448,7.4,0.9,5.6,3.7,0.67,jeffcmi01
196,Mike Jeffcoat*,25,SFG,NL,0,2,.000,5.32,19,1,7,0,0,0,22.0,27,13,13,4,6,3,10,2,0,1,99,66,5.23,1.500,11.0,1.6,2.5,4.1,1.67,jeffcmi01
197,Tommy John*,42,TOT,AL,4,10,.286,5.53,23,17,2,0,0,0,86.1,117,59,53,9,28,1,25,2,0,7,397,72,4.50,1.680,12.2,0.9,2.9,2.6,0.89,johnto01
198,Tommy John*,42,CAL,AL,2,4,.333,4.70,12,6,2,0,0,0,38.1,51,22,20,3,15,1,17,1,0,5,176,89,4.07,1.722,12.0,0.7,3.5,4.0,1.13,johnto01
199,Tommy John*,42,OAK,AL,2,6,.250,6.19,11,11,0,0,0,0,48.0,66,37,33,6,13,0,8,1,0,2,221,62,4.85,1.646,12.4,1.1,2.4,1.5,0.62,johnto01
200,Joe Johnson,23,ATL,NL,4,4,.500,4.10,15,14,0,1,0,0,85.2,95,44,39,9,24,5,34,3,0,2,367,94,4.20,1.389,10.0,0.9,2.5,3.6,1.42,johnsjo05
201,Al Jones,26,CHW,AL,1,0,1.000,1.50,5,0,1,0,0,0,6.0,3,2,1,0,3,0,2,0,0,0,21,305,3.52,1.000,4.5,0.0,4.5,3.0,0.67,jonesal02
202,Mike Jones*,25,KCR,AL,3,3,.500,4.78,33,1,16,0,0,0,64.0,62,40,34,6,39,4,32,0,0,1,290,86,4.73,1.578,8.7,0.8,5.5,4.5,0.82,jonesmi02
203,Jeff Kaiser*,24,OAK,AL,0,0,,14.58,15,0,4,0,0,0,16.2,25,32,27,6,20,2,10,1,0,2,97,27,9.94,2.700,13.5,3.2,10.8,5.4,0.50,kaiseje01
204,Matt Keough,29,STL,NL,0,1,.000,4.50,4,1,0,0,0,0,10.0,10,5,5,0,4,1,10,1,0,0,43,83,2.18,1.400,9.0,0.0,3.6,9.0,2.50,keougma02
205,Kurt Kepshire,25,STL,NL,10,9,.526,4.75,32,29,0,0,0,0,153.1,155,89,81,16,71,3,67,0,2,6,671,75,4.56,1.474,9.1,0.9,4.2,3.9,0.94,kepshku01
206,Charlie Kerfeld,21,HOU,NL,4,2,.667,4.06,11,6,2,0,0,0,44.1,44,22,20,2,25,2,30,0,0,1,193,86,3.61,1.556,8.9,0.4,5.1,6.1,1.20,kerfech01
207,Jim Kern,36,MIL,AL,0,1,.000,6.55,5,0,1,0,0,0,11.0,14,8,8,1,5,1,3,0,0,3,50,66,4.68,1.727,11.5,0.8,4.1,2.5,0.60,kernji01
208,Jimmy Key*,24,TOR,AL,14,6,.700,3.00,35,32,0,3,0,0,212.2,188,77,71,22,50,1,85,2,1,6,856,141,3.96,1.119,8.0,0.9,2.1,3.6,1.70,keyji01
209,Bob Kipper*,20,TOT,MLB,1,3,.250,7.07,7,5,1,0,0,0,28.0,28,24,22,5,10,0,13,0,0,0,124,53,5.15,1.357,9.0,1.6,3.2,4.2,1.30,kippebo01
210,Bob Kipper*,20,CAL,AL,0,1,.000,21.60,2,1,0,0,0,0,3.1,7,8,8,1,3,0,0,0,0,0,20,21,9.28,3.000,18.9,2.7,8.1,0.0,0.00,kippebo01
211,Bob Kipper*,20,PIT,NL,1,2,.333,5.11,5,4,1,0,0,0,24.2,21,16,14,4,7,0,13,0,0,0,104,72,4.59,1.135,7.7,1.5,2.6,4.7,1.86,kippebo01
212,Bruce Kison,35,BOS,AL,5,3,.625,4.11,22,9,5,0,0,1,92.0,98,43,42,9,32,4,56,1,0,1,398,104,3.81,1.413,9.6,0.9,3.1,5.5,1.75,kisonbr01
213,Tom Klawitter*,27,MIN,AL,0,0,,6.75,7,2,3,0,0,0,9.1,7,7,7,2,13,0,5,0,0,3,45,67,8.58,2.143,6.8,1.9,12.5,4.8,0.38,klawito01
214,Bob Knepper*,31,HOU,NL,15,13,.536,3.55,37,37,0,4,0,0,241.0,253,119,95,21,54,5,131,3,0,4,1016,98,3.44,1.274,9.4,0.8,2.0,4.9,2.43,kneppbo01
215,Mark Knudson,24,HOU,NL,0,2,.000,9.00,2,2,0,0,0,0,11.0,21,11,11,0,3,0,4,0,0,0,53,40,2.77,2.182,17.2,0.0,2.5,3.3,1.33,knudsma01
216,Jerry Koosman*,42,PHI,NL,6,4,.600,4.62,19,18,0,3,1,0,99.1,107,56,51,14,34,3,60,3,2,2,433,81,4.43,1.419,9.7,1.3,3.1,5.4,1.76,koosmje01
217,Ray Krawczyk,25,PIT,NL,0,2,.000,14.04,8,0,3,0,0,0,8.1,20,13,13,1,6,3,9,1,0,1,51,27,4.60,3.120,21.6,1.1,6.5,9.7,1.50,krawcra01
218,Bill Krueger*,27,OAK,AL,9,10,.474,4.52,32,23,4,2,0,0,151.1,165,95,76,13,69,1,56,2,3,6,674,85,4.47,1.546,9.8,0.8,4.1,3.3,0.81,kruegbi01
219,Mike Krukow,33,SFG,NL,8,11,.421,3.38,28,28,0,6,1,0,194.2,176,80,73,19,49,10,150,3,3,10,804,103,3.21,1.156,8.1,0.9,2.3,6.9,3.06,krukomi01
220,Mike LaCoss,29,KCR,AL,1,1,.500,5.09,21,0,7,0,0,1,40.2,49,25,23,2,29,6,26,0,0,2,193,81,4.18,1.918,10.8,0.4,6.4,5.8,0.90,lacosmi01
221,Pete Ladd,28,MIL,AL,0,0,,4.53,29,0,13,0,0,2,45.2,58,26,23,5,10,0,22,2,0,1,202,92,3.93,1.489,11.4,1.0,2.0,4.3,2.20,laddpe01
222,Jeff Lahti,28,STL,NL,5,2,.714,1.84,52,0,31,0,0,19,68.1,63,15,14,3,26,10,41,0,0,1,279,194,3.20,1.302,8.3,0.4,3.4,5.4,1.58,lahtije01
223,Dennis Lamp,32,TOR,AL,11,0,1.000,3.32,53,1,11,0,0,2,105.2,96,42,39,7,27,3,68,0,0,5,426,128,3.02,1.164,8.2,0.6,2.3,5.8,2.52,lampde01
224,Rick Langford,33,OAK,AL,3,5,.375,3.51,23,3,7,0,0,0,59.0,60,24,23,8,15,2,21,0,0,2,247,110,4.50,1.271,9.2,1.2,2.3,3.2,1.40,langfri01
225,Mark Langston*,24,SEA,AL,7,14,.333,5.47,24,24,0,2,0,0,126.2,122,85,77,22,91,2,72,2,3,3,577,77,6.01,1.682,8.7,1.6,6.5,5.1,0.79,langsma01
226,Dave LaPoint*,25,SFG,NL,7,17,.292,3.57,31,31,0,2,1,0,206.2,215,99,82,18,74,6,122,0,0,10,886,97,3.71,1.398,9.4,0.8,3.2,5.3,1.65,lapoida01
227,Bill Laskey,27,TOT,NL,5,16,.238,4.91,30,26,3,0,0,0,148.1,165,91,81,19,53,1,60,2,1,3,656,71,4.65,1.470,10.0,1.2,3.2,3.6,1.13,laskebi01
228,Bill Laskey,27,SFG,NL,5,11,.313,3.55,19,19,0,0,0,0,114.0,110,55,45,10,39,0,42,0,1,2,485,98,4.11,1.307,8.7,0.8,3.1,3.3,1.08,laskebi01
229,Bill Laskey,27,MON,NL,0,5,.000,9.44,11,7,3,0,0,0,34.1,55,36,36,9,14,1,18,2,0,1,171,37,6.44,2.010,14.4,2.4,3.7,4.7,1.29,laskebi01
230,Bill Latham*,24,NYM,NL,1,3,.250,3.97,7,3,1,0,0,0,22.2,21,10,10,1,7,1,10,0,1,1,93,90,3.30,1.235,8.3,0.4,2.8,4.0,1.43,lathabi01
231,Gary Lavelle*,36,TOR,AL,5,7,.417,3.10,69,0,19,0,0,8,72.2,54,30,25,5,36,5,50,0,1,0,298,137,3.69,1.239,6.7,0.6,4.5,6.2,1.39,lavelga01
232,Jack Lazorko,29,SEA,AL,0,0,,3.54,15,0,4,0,0,1,20.1,23,10,8,1,8,1,7,3,0,0,92,120,4.26,1.525,10.2,0.4,3.5,3.1,0.88,lazorja01
233,Terry Leach,31,NYM,NL,3,4,.429,2.91,22,4,4,1,1,1,55.2,48,19,18,3,14,3,30,1,0,0,226,121,3.12,1.114,7.8,0.5,2.3,4.9,2.14,leachte01
234,Luis Leal,28,TOR,AL,3,6,.333,5.75,15,14,1,0,0,0,67.1,82,46,43,13,24,3,33,3,1,3,303,74,5.42,1.574,11.0,1.7,3.2,4.4,1.38,leallu01
235,Tim Leary,26,MIL,AL,1,4,.200,4.05,5,5,0,0,0,0,33.1,40,18,15,5,8,0,29,1,0,1,146,104,3.70,1.440,10.8,1.4,2.2,7.8,3.63,learyti01
236,Craig Lefferts*,27,SDP,NL,7,6,.538,3.35,60,0,24,0,0,2,83.1,75,34,31,7,30,4,48,0,0,2,345,106,3.70,1.260,8.1,0.8,3.2,5.2,1.60,leffecr01
237,Charlie Leibrandt*,28,KCR,AL,17,9,.654,2.69,33,33,0,8,3,0,237.2,223,86,71,17,68,3,108,2,3,4,983,153,3.59,1.224,8.4,0.6,2.6,4.1,1.59,leibrch01
238,Dennis Leonard,34,KCR,AL,0,0,,0.00,2,0,1,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,,1.68,0.500,4.5,0.0,0.0,4.5,,leonade01
239,Brad Lesley,26,MIL,AL,1,0,1.000,9.95,5,0,0,0,0,0,6.1,8,7,7,2,2,0,5,0,0,0,29,44,6.16,1.579,11.4,2.8,2.8,7.1,2.50,leslebr01
240,Jim Lewis,29,SEA,AL,0,1,.000,7.71,2,1,0,0,0,0,4.2,8,4,4,1,1,0,1,2,0,0,23,59,6.97,1.929,15.4,1.9,1.9,1.9,1.00,lewisji01
241,Tim Lollar*,29,TOT,AL,8,10,.444,4.62,34,23,7,1,0,1,150.0,140,85,77,19,98,1,105,2,2,10,669,93,4.93,1.587,8.4,1.1,5.9,6.3,1.07,lollati01
242,Tim Lollar*,29,CHW,AL,3,5,.375,4.66,18,13,3,0,0,0,83.0,83,48,43,10,58,1,61,1,2,5,378,93,4.91,1.699,9.0,1.1,6.3,6.6,1.05,lollati01
243,Tim Lollar*,29,BOS,AL,5,5,.500,4.57,16,10,4,1,0,1,67.0,57,37,34,9,40,0,44,1,0,5,291,94,4.95,1.448,7.7,1.2,5.4,5.9,1.10,lollati01
244,Bill Long,25,CHW,AL,0,1,.000,10.29,4,3,1,0,0,0,14.0,25,17,16,4,5,2,13,0,0,1,71,43,5.61,2.143,16.1,2.6,3.2,8.4,2.60,longbi01
245,Bob Long,30,SEA,AL,0,0,,3.76,28,0,13,0,0,0,38.1,30,17,16,7,17,1,29,2,0,2,162,113,5.03,1.226,7.0,1.6,4.0,6.8,1.71,longbo01
246,Aurelio Lopez,36,DET,AL,3,7,.300,4.80,51,0,22,0,0,5,86.1,82,50,46,15,41,9,53,1,0,4,379,85,5.17,1.425,8.5,1.6,4.3,5.5,1.29,lopezau01
247,Gary Lucas*,30,MON,NL,6,2,.750,3.19,49,0,18,0,0,1,67.2,63,29,24,6,24,8,31,0,0,5,284,108,3.98,1.286,8.4,0.8,3.2,4.1,1.29,lucasga01
248,Urbano Lugo,22,CAL,AL,3,4,.429,3.69,20,10,5,1,0,0,83.0,86,36,34,10,29,1,42,4,0,2,351,113,4.43,1.386,9.3,1.1,3.1,4.6,1.45,lugour01
249,Ed Lynch,29,NYM,NL,10,8,.556,3.44,31,29,1,6,1,0,191.0,188,76,73,19,27,1,65,1,0,0,777,102,3.74,1.126,8.9,0.9,1.3,3.1,2.41,lynched01
250,Rick Lysander,32,MIN,AL,0,2,.000,6.05,35,1,9,0,0,3,61.0,72,43,41,3,22,2,26,0,0,9,262,72,3.55,1.541,10.6,0.4,3.2,3.8,1.18,lysanri01
251,Tony Mack,24,CAL,AL,0,1,.000,15.43,1,1,0,0,0,0,2.1,8,4,4,0,0,0,0,0,0,0,14,31,2.68,3.429,30.9,0.0,0.0,0.0,,mackto01
252,Mike Madden*,28,HOU,NL,0,0,,4.26,13,0,4,0,0,0,19.0,29,15,9,1,11,0,16,0,0,1,92,83,3.42,2.105,13.7,0.5,5.2,7.6,1.45,maddemi01
253,Mickey Mahler*,32,TOT,MLB,2,6,.250,3.00,12,9,2,1,1,1,69.0,59,30,23,5,28,3,46,1,0,7,287,122,3.55,1.261,7.7,0.7,3.7,6.0,1.64,mahlemi01
254,Mickey Mahler*,32,MON,NL,1,4,.200,3.54,9,7,2,1,1,1,48.1,40,22,19,3,24,1,32,1,0,3,203,98,3.72,1.324,7.4,0.6,4.5,6.0,1.33,mahlemi01
255,Mickey Mahler*,32,DET,AL,1,2,.333,1.74,3,2,0,0,0,0,20.2,19,8,4,2,4,2,14,0,0,4,84,238,3.17,1.113,8.3,0.9,1.7,6.1,3.50,mahlemi01
256,Rick Mahler,31,ATL,NL,17,15,.531,3.48,39,39,0,6,1,0,266.2,272,116,103,24,79,8,107,2,1,3,1110,110,3.96,1.316,9.2,0.8,2.7,3.6,1.35,mahleri01
257,Dennis Martinez,31,BAL,AL,13,11,.542,5.15,33,31,1,3,1,0,180.0,203,110,103,29,63,3,68,9,1,4,789,78,5.22,1.478,10.2,1.5,3.2,3.4,1.08,martide01
258,Tippy Martinez*,35,BAL,AL,3,3,.500,5.40,49,0,20,0,0,4,70.0,70,48,42,8,37,8,47,0,0,5,312,75,4.41,1.529,9.0,1.0,4.8,6.0,1.27,martiti01
259,Mike Mason*,26,TEX,AL,8,15,.348,4.83,38,30,1,1,1,0,179.0,212,113,96,22,73,4,92,3,1,4,800,88,4.53,1.592,10.7,1.1,3.7,4.6,1.26,masonmi01
260,Roger Mason,27,SFG,NL,1,3,.250,2.12,5,5,0,1,1,0,29.2,28,13,7,1,11,1,26,0,0,0,128,165,2.48,1.315,8.5,0.3,3.3,7.9,2.36,masonro01
261,Ron Mathis,26,HOU,NL,3,5,.375,6.04,23,8,5,0,0,1,70.0,83,54,47,7,27,1,34,1,0,1,319,58,4.21,1.571,10.7,0.9,3.5,4.4,1.26,mathiro01
262,Tom McCarthy,24,BOS,AL,0,0,,10.80,3,0,2,0,0,0,5.0,7,6,6,1,4,0,2,0,0,1,25,42,6.88,2.200,12.6,1.8,7.2,3.6,0.50,mccarto03
263,Kirk McCaskill,24,CAL,AL,12,12,.500,4.70,30,29,0,6,1,0,189.2,189,105,99,23,64,1,102,4,0,5,807,88,4.26,1.334,9.0,1.1,3.0,4.8,1.59,mccaski01
264,Steve McCatty,31,OAK,AL,4,4,.500,5.57,30,9,8,1,0,0,85.2,95,56,53,10,41,4,36,4,0,1,383,69,4.94,1.588,10.0,1.1,4.3,3.8,0.88,mccatst01
265,Bob McClure*,33,MIL,AL,4,1,.800,4.31,38,1,12,0,0,3,85.2,91,43,41,10,30,2,57,3,0,5,370,97,4.03,1.412,9.6,1.1,3.2,6.0,1.90,mcclubo01
