Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
267,Mark Knudson,29,MIL,AL,10,9,.526,4.12,30,27,0,4,2,0,168.1,187,84,77,14,40,1,56,3,0,6,719,94,3.99,1.349,10.0,0.7,2.1,3.0,1.40,knudsma01
268,Joe Kraemer*,25,CHC,NL,0,0,,7.20,18,0,8,0,0,0,25.0,31,25,20,2,14,2,16,2,1,2,119,58,4.49,1.800,11.2,0.7,5.0,5.8,1.14,kraemjo01
269,Randy Kramer,29,TOT,NL,0,3,.000,4.50,22,4,6,0,0,0,46.0,47,25,23,6,21,6,27,3,0,0,207,86,4.89,1.478,9.2,1.2,4.1,5.3,1.29,kramera01
270,Randy Kramer,29,PIT,NL,0,1,.000,4.91,12,2,2,0,0,0,25.2,27,15,14,3,9,4,15,2,0,0,112,75,4.44,1.403,9.5,1.1,3.2,5.3,1.67,kramera01
271,Randy Kramer,29,CHC,NL,0,2,.000,3.98,10,2,4,0,0,0,20.1,20,10,9,3,12,2,12,1,0,0,95,105,5.46,1.574,8.9,1.3,5.3,5.3,1.00,kramera01
272,Bill Krueger*,32,MIL,AL,6,8,.429,3.98,30,17,4,0,0,0,129.0,137,70,57,10,54,6,64,3,0,8,566,98,4.15,1.481,9.6,0.7,3.8,4.5,1.19,kruegbi01
273,Jerry Kutzler,25,CHW,AL,2,1,.667,6.03,7,7,0,0,0,0,31.1,38,23,21,2,14,1,21,0,0,1,141,64,3.64,1.660,10.9,0.6,4.0,6.0,1.50,kutzlje01
274,Mike LaCoss,34,SFG,NL,6,4,.600,3.94,13,12,0,1,0,0,77.2,75,37,34,5,39,2,39,0,1,1,337,93,4.15,1.468,8.7,0.6,4.5,4.5,1.00,lacosmi01
275,Dennis Lamp,37,BOS,AL,3,5,.375,4.68,47,1,5,0,0,0,105.2,114,61,55,10,30,8,49,3,0,2,453,87,4.05,1.363,9.7,0.9,2.6,4.2,1.63,lampde01
276,Les Lancaster,28,CHC,NL,9,5,.643,4.62,55,6,26,1,1,6,109.0,121,57,56,11,40,8,65,1,0,7,479,89,4.06,1.477,10.0,0.9,3.3,5.4,1.63,lancale01
277,Bill Landrum,32,PIT,NL,7,3,.700,2.13,54,0,41,0,0,13,71.2,69,22,17,4,21,5,39,0,1,1,292,170,3.32,1.256,8.7,0.5,2.6,4.9,1.86,landrbi01
278,Mark Langston*,29,CAL,AL,10,17,.370,4.40,33,33,0,5,1,0,223.0,215,120,109,13,104,1,195,5,0,8,950,87,3.28,1.430,8.7,0.5,4.2,7.9,1.88,langsma01
279,Dave LaPoint*,30,NYY,AL,7,10,.412,4.11,28,27,0,2,0,0,157.2,180,84,72,11,57,3,67,1,0,4,694,96,3.97,1.503,10.3,0.6,3.3,3.8,1.18,lapoida01
280,Tim Layana,26,CIN,NL,5,3,.625,3.49,55,0,17,0,0,2,80.0,71,33,31,7,44,5,53,2,4,5,344,115,4.35,1.438,8.0,0.8,5.0,6.0,1.20,layanti01
281,Terry Leach,36,MIN,AL,2,5,.286,3.20,55,0,29,0,0,2,81.2,84,31,29,2,21,10,46,1,1,1,344,130,2.81,1.286,9.3,0.2,2.3,5.1,2.19,leachte01
282,Tim Leary,31,NYY,AL,9,19,.321,4.11,31,31,0,6,1,0,208.0,202,105,95,18,78,1,138,7,0,23,881,96,3.83,1.346,8.7,0.8,3.4,6.0,1.77,learyti01
283,Mark Lee*,25,MIL,AL,1,0,1.000,2.11,11,0,1,0,0,0,21.1,20,5,5,1,4,0,14,0,0,0,85,187,2.67,1.125,8.4,0.4,1.7,5.9,3.50,leema03
284,Craig Lefferts*,32,SDP,NL,7,5,.583,2.52,56,0,44,0,0,23,78.2,68,26,22,10,22,4,60,1,0,1,327,153,3.81,1.144,7.8,1.1,2.5,6.9,2.73,leffecr01
285,Charlie Leibrandt*,33,ATL,NL,9,11,.450,3.16,24,24,0,5,2,0,162.1,164,72,57,9,35,3,76,4,3,4,680,128,3.31,1.226,9.1,0.5,1.9,4.2,2.17,leibrch01
286,John Leister,29,BOS,AL,0,0,,4.76,2,1,1,0,0,0,5.2,7,5,3,0,4,0,3,0,0,0,29,91,3.87,1.941,11.1,0.0,6.4,4.8,0.75,leistjo01
287,Al Leiter*,24,TOR,AL,0,0,,0.00,4,0,2,0,0,0,6.1,1,0,0,0,2,0,5,0,0,0,22,,2.18,0.474,1.4,0.0,2.8,7.1,2.50,leiteal01
288,Mark Leiter,27,NYY,AL,1,1,.500,6.84,8,3,2,0,0,0,26.1,33,20,20,5,9,0,21,2,0,0,119,59,4.93,1.595,11.3,1.7,3.1,7.2,2.33,leitema01
289,Scott Lewis,24,CAL,AL,1,1,.500,2.20,2,2,0,1,0,0,16.1,10,4,4,2,2,0,9,0,0,0,60,177,3.67,0.735,5.5,1.1,1.1,5.0,4.50,lewissc01
290,Derek Lilliquist*,24,TOT,NL,5,11,.313,5.31,28,18,3,1,1,0,122.0,136,74,72,16,42,5,63,3,3,2,537,74,4.59,1.459,10.0,1.2,3.1,4.6,1.50,lillide01
291,Derek Lilliquist*,24,ATL,NL,2,8,.200,6.28,12,11,1,0,0,0,61.2,75,45,43,10,19,4,34,1,2,0,279,65,4.79,1.524,10.9,1.5,2.8,5.0,1.79,lillide01
292,Derek Lilliquist*,24,SDP,NL,3,3,.500,4.33,16,7,2,1,1,0,60.1,61,29,29,6,23,1,29,2,1,2,258,89,4.38,1.392,9.1,0.9,3.4,4.3,1.26,lillide01
293,Bill Long,30,TOT,MLB,6,2,.750,4.55,46,0,21,0,0,5,61.1,72,34,31,10,23,4,34,1,0,1,270,91,4.99,1.549,10.6,1.5,3.4,5.0,1.48,longbi01
294,Bill Long,30,CHW,AL,0,1,.000,6.35,4,0,0,0,0,0,5.2,6,5,4,2,2,0,2,0,0,0,26,65,7.75,1.412,9.5,3.2,3.2,3.2,1.00,longbi01
295,Bill Long,30,CHC,NL,6,1,.857,4.37,42,0,21,0,0,5,55.2,66,29,27,8,21,4,32,1,0,1,244,95,4.71,1.563,10.7,1.3,3.4,5.2,1.52,longbi01
296,Vance Lovelace*,26,SEA,AL,0,0,,3.86,5,0,1,0,0,0,2.1,3,1,1,0,6,0,1,1,0,2,17,119,10.95,3.857,11.6,0.0,23.1,3.9,0.17,lovelva01
297,Rick Luecken,29,TOT,MLB,1,4,.200,5.83,37,0,12,0,0,1,54.0,75,37,35,6,31,7,35,3,0,2,260,70,4.85,1.963,12.5,1.0,5.2,5.8,1.13,lueckri01
298,Rick Luecken,29,ATL,NL,1,4,.200,5.77,36,0,11,0,0,1,53.0,73,36,34,5,30,7,35,3,0,2,255,70,4.58,1.943,12.4,0.8,5.1,5.9,1.17,lueckri01
299,Rick Luecken,29,TOR,AL,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,1,1,0,0,0,0,0,5,63,18.81,3.000,18.0,9.0,9.0,0.0,0.00,lueckri01
300,Urbano Lugo,27,DET,AL,2,0,1.000,7.03,13,1,4,0,0,0,24.1,30,19,19,9,13,1,12,3,0,2,116,58,8.60,1.767,11.1,3.3,4.8,4.4,0.92,lugour01
301,Steve Lyons,30,CHW,AL,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,4,0,1,0,0,0,12,102,7.81,3.000,9.0,0.0,18.0,4.5,0.25,lyonsst01
302,Bob MacDonald*,25,TOR,AL,0,0,,0.00,4,0,1,0,0,0,2.1,0,0,0,0,2,0,0,0,0,0,8,,5.38,0.857,0.0,0.0,7.7,0.0,0.00,macdoro01
303,Julio Machado,24,TOT,MLB,4,1,.800,2.47,37,0,21,0,0,3,47.1,41,14,13,4,25,6,39,2,0,3,207,156,3.97,1.394,7.8,0.8,4.8,7.4,1.56,machaju01
304,Julio Machado,24,NYM,NL,4,1,.800,3.15,27,0,14,0,0,0,34.1,32,13,12,4,17,4,27,2,0,3,151,121,4.41,1.427,8.4,1.0,4.5,7.1,1.59,machaju01
305,Julio Machado,24,MIL,AL,0,0,,0.69,10,0,7,0,0,3,13.0,9,1,1,0,8,2,12,0,0,0,56,577,2.81,1.308,6.2,0.0,5.5,8.3,1.50,machaju01
306,Greg Maddux,24,CHC,NL,15,15,.500,3.46,35,35,0,8,2,0,237.0,242,116,91,11,71,10,144,4,3,3,1011,119,3.15,1.321,9.2,0.4,2.7,5.5,2.03,maddugr01
307,Mike Maddux,28,LAD,NL,0,1,.000,6.53,11,2,3,0,0,0,20.2,24,15,15,3,4,0,11,1,0,2,88,58,4.36,1.355,10.5,1.3,1.7,4.8,2.75,maddumi01
308,Joe Magrane*,25,STL,NL,10,17,.370,3.59,31,31,0,3,2,0,203.1,204,86,81,10,59,7,100,8,1,11,855,106,3.45,1.293,9.0,0.4,2.6,4.4,1.69,magrajo01
309,Rick Mahler,36,CIN,NL,7,6,.538,4.28,35,16,9,2,1,4,134.2,134,67,64,16,39,4,68,3,2,3,564,93,4.28,1.285,9.0,1.1,2.6,4.5,1.74,mahleri01
310,Carlos Maldonado,23,KCR,AL,0,0,,9.00,4,0,1,0,0,0,6.0,9,6,6,0,4,0,9,0,0,1,31,45,1.81,2.167,13.5,0.0,6.0,13.5,2.25,maldoca02
311,Bob Malloy,25,MON,NL,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,1,0,1,0,0,0,8,,3.31,1.000,4.5,0.0,4.5,4.5,1.00,mallobo02
312,Chuck Malone,24,PHI,NL,1,0,1.000,3.68,7,0,3,0,0,0,7.1,3,4,3,1,11,0,7,0,0,1,34,109,7.17,1.909,3.7,1.2,13.5,8.6,0.64,malonch02
313,Ramon Manon,22,TEX,AL,0,0,,13.50,1,0,0,0,0,0,2.0,3,3,3,0,3,1,0,0,0,0,12,35,7.31,3.000,13.5,0.0,13.5,0.0,0.00,manonra01
314,Paul Marak,24,ATL,NL,1,2,.333,3.69,7,7,0,1,1,0,39.0,39,16,16,2,19,3,15,3,0,2,172,110,4.40,1.487,9.0,0.5,4.4,3.5,0.79,marakpa01
315,Dave Martinez*,25,MON,NL,0,0,,54.00,1,0,0,0,0,0,0.1,2,2,2,0,2,0,0,0,0,0,5,15,20.81,12.000,54.0,0.0,54.0,0.0,0.00,martida01
316,Dennis Martinez,36,MON,NL,10,11,.476,2.95,32,32,0,7,2,0,226.0,191,80,74,16,49,9,156,6,1,1,908,124,3.08,1.062,7.6,0.6,2.0,6.2,3.18,martide01
317,Ramon Martinez,22,LAD,NL,20,6,.769,2.92,33,33,0,12,3,0,234.1,191,89,76,22,67,5,223,4,3,3,950,126,3.03,1.101,7.3,0.8,2.6,8.6,3.33,martira02
318,Greg Mathews*,28,STL,NL,0,5,.000,5.33,11,10,0,0,0,0,50.2,53,34,30,2,30,1,18,2,1,2,229,72,4.51,1.638,9.4,0.4,5.3,3.2,0.60,mathegr01
319,Randy McCament,27,SFG,NL,0,0,,3.00,3,0,0,0,0,0,6.0,8,2,2,0,5,0,5,0,0,0,30,130,3.64,2.167,12.0,0.0,7.5,7.5,1.00,mccamra01
320,Kirk McCaskill,29,CAL,AL,12,11,.522,3.25,29,29,0,2,1,0,174.1,161,77,63,9,72,1,78,2,1,6,738,117,3.86,1.337,8.3,0.5,3.7,4.0,1.08,mccaski01
321,Paul McClellan,24,SFG,NL,0,1,.000,11.74,4,1,2,0,0,0,7.2,14,10,10,3,6,0,2,1,0,0,44,33,10.11,2.609,16.4,3.5,7.0,2.3,0.33,mcclepa01
322,Bob McClure*,38,CAL,AL,2,0,1.000,6.43,11,0,1,0,0,0,7.0,7,6,5,0,3,0,6,0,1,0,30,63,2.38,1.429,9.0,0.0,3.9,7.7,2.00,mcclubo01
323,Lance McCullers,26,TOT,AL,2,0,1.000,3.02,20,1,14,0,0,0,44.2,32,19,15,4,19,3,31,0,0,5,186,134,3.86,1.142,6.4,0.8,3.8,6.2,1.63,mcculla01
324,Lance McCullers,26,NYY,AL,1,0,1.000,3.60,11,0,7,0,0,0,15.0,14,8,6,2,6,2,11,0,0,3,65,113,4.27,1.333,8.4,1.2,3.6,6.6,1.83,mcculla01
325,Lance McCullers,26,DET,AL,1,0,1.000,2.73,9,1,7,0,0,0,29.2,18,11,9,2,13,1,20,0,0,2,121,148,3.65,1.045,5.5,0.6,3.9,6.1,1.54,mcculla01
326,Ben McDonald,22,BAL,AL,8,5,.615,2.43,21,15,2,3,2,0,118.2,88,36,32,9,35,0,65,0,0,5,472,157,3.58,1.037,6.7,0.7,2.7,4.9,1.86,mcdonbe01
327,Jack McDowell,24,CHW,AL,14,9,.609,3.82,33,33,0,4,0,0,205.0,189,93,87,20,77,0,165,7,1,7,866,101,3.70,1.298,8.3,0.9,3.4,7.2,2.14,mcdowja01
328,Roger McDowell,29,PHI,NL,6,8,.429,3.86,72,0,60,0,0,22,86.1,92,41,37,2,35,9,39,2,1,1,373,99,3.49,1.471,9.6,0.2,3.6,4.1,1.11,mcdowro01
329,Chuck McElroy*,22,PHI,NL,0,1,.000,7.71,16,0,8,0,0,0,14.0,24,13,12,0,10,2,16,0,0,0,76,51,2.67,2.429,15.4,0.0,6.4,10.3,1.60,mcelrch01
330,Andy McGaffigan,33,TOT,MLB,4,3,.571,3.89,28,11,3,0,0,1,83.1,85,49,36,8,32,1,53,2,0,3,363,99,4.01,1.404,9.2,0.9,3.5,5.7,1.66,mcgafan01
331,Andy McGaffigan,33,SFG,NL,0,0,,17.36,4,0,1,0,0,0,4.2,10,9,9,2,4,0,4,0,0,0,27,23,9.24,3.000,19.3,3.9,7.7,7.7,1.00,mcgafan01
332,Andy McGaffigan,33,KCR,AL,4,3,.571,3.09,24,11,2,0,0,1,78.2,75,40,27,6,28,1,49,2,0,3,336,125,3.70,1.309,8.6,0.7,3.2,5.6,1.75,mcgafan01
333,Craig McMurtry,30,TEX,AL,0,3,.000,4.32,23,3,6,0,0,0,41.2,43,25,20,4,30,0,14,1,0,3,188,92,5.62,1.752,9.3,0.9,6.5,3.0,0.47,mcmurcr01
334,Larry McWilliams*,36,KCR,AL,0,0,,9.72,13,0,2,0,0,0,8.1,10,9,9,2,9,1,7,1,0,1,43,41,7.85,2.280,10.8,2.2,9.7,7.6,0.78,mcwilla01
335,Scott Medvin,28,SEA,AL,0,1,.000,6.23,5,0,3,0,0,0,4.1,7,4,3,0,2,0,1,1,0,1,22,69,4.42,2.077,14.5,0.0,4.2,2.1,0.50,medvisc01
336,Jose Melendez,24,SEA,AL,0,0,,11.81,3,0,1,0,0,0,5.1,8,8,7,2,3,0,7,1,0,1,28,36,7.31,2.063,13.5,3.4,5.1,11.8,2.33,melenjo01
337,Kent Mercker*,22,ATL,NL,4,7,.364,3.17,36,0,28,0,0,7,48.1,43,22,17,6,24,3,39,2,0,2,211,128,4.42,1.386,8.0,1.1,4.5,7.3,1.63,merckke01
338,Jose Mesa,24,BAL,AL,3,2,.600,3.86,7,7,0,0,0,0,46.2,37,20,20,2,27,2,24,1,1,1,202,99,4.14,1.371,7.1,0.4,5.2,4.6,0.89,mesajo01
339,Brian Meyer,27,HOU,NL,0,4,.000,2.21,14,0,7,0,0,1,20.1,16,7,5,3,6,0,6,0,0,0,84,172,5.02,1.082,7.1,1.3,2.7,2.7,1.00,meyerbr01
340,Gary Mielke,27,TEX,AL,0,3,.000,3.73,33,0,8,0,0,0,41.0,42,17,17,4,15,5,13,2,0,1,174,106,4.69,1.390,9.2,0.9,3.3,2.9,0.87,mielkga01
341,Bob Milacki,25,BAL,AL,5,8,.385,4.46,27,24,0,1,1,0,135.1,143,73,67,18,61,2,60,0,1,2,594,86,5.00,1.507,9.5,1.2,4.1,4.0,0.98,milacbo01
342,Alan Mills,23,NYY,AL,1,5,.167,4.10,36,0,18,0,0,0,41.2,48,21,19,4,33,6,24,1,0,3,200,97,5.35,1.944,10.4,0.9,7.1,5.2,0.73,millsal01
343,Greg Minton,38,CAL,AL,1,1,.500,2.35,11,0,3,0,0,0,15.1,11,4,4,1,7,1,4,1,0,0,61,166,4.70,1.174,6.5,0.6,4.1,2.3,0.57,mintogr01
344,Gino Minutelli*,26,CIN,NL,0,0,,9.00,2,0,0,0,0,0,1.0,0,1,1,0,2,0,0,1,0,1,6,61,11.81,2.000,0.0,0.0,18.0,0.0,0.00,minutgi01
345,Paul Mirabella*,36,MIL,AL,4,2,.667,3.97,44,2,10,0,0,0,59.0,66,32,26,9,27,2,28,2,0,1,267,98,5.32,1.576,10.1,1.4,4.1,4.3,1.04,mirabpa01
346,John Mitchell,24,BAL,AL,6,6,.500,4.64,24,17,2,0,0,0,114.1,133,63,59,7,48,3,43,3,0,3,509,82,4.19,1.583,10.5,0.6,3.8,3.4,0.90,mitchjo02
347,Dale Mohorcic,34,MON,NL,1,2,.333,3.23,34,0,12,0,0,2,53.0,56,21,19,6,18,3,29,4,1,1,226,114,4.43,1.396,9.5,1.0,3.1,4.9,1.61,mohorda01
348,Rich Monteleone,27,NYY,AL,0,1,.000,6.14,5,0,2,0,0,0,7.1,8,5,5,0,2,0,8,0,0,0,31,68,1.44,1.364,9.8,0.0,2.5,9.8,4.00,monteri01
349,Jeff Montgomery,28,KCR,AL,6,5,.545,2.39,73,0,59,0,0,24,94.1,81,36,25,6,34,8,94,5,0,3,400,162,2.88,1.219,7.7,0.6,3.2,9.0,2.76,montgje01
350,Brad Moore,26,PHI,NL,0,0,,3.38,3,0,3,0,0,0,2.2,4,1,1,0,2,1,1,0,0,1,13,130,4.31,2.250,13.5,0.0,6.8,3.4,0.50,moorebr01
351,Mike Moore,30,OAK,AL,13,15,.464,4.65,33,33,0,3,0,0,199.1,204,113,103,14,84,2,73,3,0,13,862,79,4.30,1.445,9.2,0.6,3.8,3.3,0.87,mooremi01
352,Mike Morgan,30,LAD,NL,11,15,.423,3.75,33,33,0,6,4,0,211.0,216,100,88,19,60,5,106,5,1,4,891,98,3.90,1.308,9.2,0.8,2.6,4.5,1.77,morgami01
353,Jack Morris,35,DET,AL,15,18,.455,4.51,36,36,0,11,3,0,249.2,231,144,125,26,97,13,162,6,2,16,1073,89,4.10,1.314,8.3,0.9,3.5,5.8,1.67,morrija02
354,John Moses*,32,MIN,AL,0,0,,13.50,2,0,2,0,0,0,2.0,5,3,3,0,2,0,0,0,0,1,13,36,5.81,3.500,22.5,0.0,9.0,0.0,0.00,mosesjo01
355,Jamie Moyer*,27,TEX,AL,2,6,.250,4.66,33,10,6,1,0,0,102.1,115,59,53,6,39,4,58,4,0,1,447,84,3.70,1.505,10.1,0.5,3.4,5.1,1.49,moyerja01
356,Terry Mulholland*,27,PHI,NL,9,10,.474,3.34,33,26,2,6,1,0,180.2,172,78,67,15,42,7,75,2,2,7,746,114,3.79,1.185,8.6,0.7,2.1,3.7,1.79,mulhote01
357,Mike Munoz*,24,LAD,NL,0,1,.000,3.18,8,0,3,0,0,0,5.2,6,2,2,0,3,0,2,0,0,0,24,124,3.69,1.588,9.5,0.0,4.8,3.2,0.67,munozmi01
358,Rob Murphy*,30,BOS,AL,0,6,.000,6.32,68,0,20,0,0,7,57.0,85,46,40,10,32,3,54,1,0,4,285,65,4.93,2.053,13.4,1.6,5.1,8.5,1.69,murphro01
359,Jeff Musselman*,27,NYM,NL,0,2,.000,5.63,28,0,5,0,0,0,32.0,40,22,20,3,11,1,14,1,0,3,144,68,4.28,1.594,11.3,0.8,3.1,3.9,1.27,musseje01
360,Randy Myers*,27,CIN,NL,4,6,.400,2.08,66,0,59,0,0,31,86.2,59,24,20,6,38,8,98,3,1,2,353,193,2.87,1.119,6.1,0.6,3.9,10.2,2.58,myersra01
361,Chris Nabholz*,23,MON,NL,6,2,.750,2.83,11,11,0,1,1,0,70.0,43,23,22,6,32,1,53,2,1,1,282,130,3.87,1.071,5.5,0.8,4.1,6.8,1.66,nabhoch01
362,Charles Nagy,23,CLE,AL,2,4,.333,5.91,9,8,1,0,0,0,45.2,58,31,30,7,21,1,26,1,1,1,208,67,5.11,1.730,11.4,1.4,4.1,5.1,1.24,nagych01
363,Jaime Navarro,23,MIL,AL,8,7,.533,4.46,32,22,2,3,0,1,149.1,176,83,74,11,41,3,75,4,5,6,654,87,3.67,1.453,10.6,0.7,2.5,4.5,1.83,navarja01
364,Jim Neidlinger,25,LAD,NL,5,3,.625,3.28,12,12,0,0,0,0,74.0,67,30,27,4,15,1,46,1,1,0,301,113,2.92,1.108,8.1,0.5,1.8,5.6,3.07,neidlji01
365,Gene Nelson,29,OAK,AL,3,3,.500,1.57,51,0,17,0,0,5,74.2,55,14,13,5,17,1,38,3,0,1,291,236,3.46,0.964,6.6,0.6,2.0,4.6,2.24,nelsoge01
366,Rod Nichols,25,CLE,AL,0,3,.000,7.88,4,2,0,0,0,0,16.0,24,14,14,5,6,0,3,2,0,0,79,51,8.00,1.875,13.5,2.8,3.4,1.7,0.50,nichoro02
367,Tom Niedenfuer,30,STL,NL,0,6,.000,3.46,52,0,12,0,0,2,65.0,66,26,25,3,25,7,32,0,0,3,276,110,3.58,1.400,9.1,0.4,3.5,4.4,1.28,niedeto01
368,Al Nipper,31,CLE,AL,2,3,.400,6.75,9,5,1,0,0,0,24.0,35,19,18,2,19,0,12,2,0,6,125,59,5.52,2.250,13.1,0.8,7.1,4.5,0.63,nippeal01
369,Junior Noboa,25,MON,NL,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,2,,7.31,1.500,0.0,0.0,13.5,0.0,0.00,noboaju01
370,Dickie Noles,33,PHI,NL,0,1,.000,27.00,1,0,1,0,0,0,0.1,2,1,1,0,0,0,0,0,0,0,3,31,2.81,6.000,54.0,0.0,0.0,0.0,,nolesdi01
371,Mike Norris,35,OAK,AL,1,0,1.000,3.00,14,0,9,0,0,0,27.0,24,10,9,0,9,0,16,2,2,3,113,125,2.85,1.222,8.0,0.0,3.0,5.3,1.78,norrimi01
372,Randy Nosek,23,DET,AL,1,1,.500,7.71,3,2,0,0,0,0,7.0,7,7,6,1,9,1,3,0,0,1,35,55,7.67,2.286,9.0,1.3,11.6,3.9,0.33,nosekra01
373,Rafael Novoa*,22,SFG,NL,0,1,.000,6.75,7,2,2,0,0,1,18.2,21,14,14,3,13,1,14,0,0,0,88,55,5.49,1.821,10.1,1.4,6.3,6.8,1.08,novoara01
374,Ed Nunez,27,DET,AL,3,1,.750,2.24,42,0,15,0,0,6,80.1,65,26,20,4,37,6,66,2,0,4,343,179,3.27,1.270,7.3,0.4,4.1,7.4,1.78,nunezed01
375,Jose Nunez,26,CHC,NL,4,7,.364,6.53,21,10,4,0,0,0,60.2,61,47,44,5,34,4,40,0,2,2,274,63,4.24,1.566,9.0,0.7,5.0,5.9,1.18,nunezjo01
376,Randy O'Neal,29,SFG,NL,1,0,1.000,3.83,26,0,4,0,0,0,47.0,58,23,20,3,18,4,30,0,1,4,208,96,3.51,1.617,11.1,0.6,3.4,5.7,1.67,o'neara01
377,Bob Ojeda*,32,NYM,NL,7,6,.538,3.66,38,12,9,0,0,0,118.0,123,53,48,10,40,4,62,2,3,2,500,103,3.93,1.381,9.4,0.8,3.1,4.7,1.55,ojedabo01
378,Steve Olin,24,CLE,AL,4,4,.500,3.41,50,1,16,0,0,1,92.1,96,41,35,3,26,2,64,6,0,0,394,115,2.88,1.321,9.4,0.3,2.5,6.2,2.46,olinst01
379,Omar Olivares,22,STL,NL,1,1,.500,2.92,9,6,0,0,0,0,49.1,45,17,16,2,17,0,20,2,1,1,201,131,3.68,1.257,8.2,0.4,3.1,3.6,1.18,olivaom01
380,Francisco Oliveras,27,SFG,NL,2,2,.500,2.77,33,2,9,0,0,2,55.1,47,22,17,5,21,6,41,2,1,2,231,133,3.75,1.229,7.6,0.8,3.4,6.7,1.95,olivefr01
381,Gregg Olson,23,BAL,AL,6,5,.545,2.42,64,0,58,0,0,37,74.1,57,20,20,3,31,3,74,3,0,5,305,158,2.71,1.184,6.9,0.4,3.8,9.0,2.39,olsongr01
382,Steve Ontiveros,29,PHI,NL,0,0,,2.70,5,0,1,0,0,0,10.0,9,3,3,1,3,0,6,0,0,0,43,146,3.81,1.200,8.1,0.9,2.7,5.4,2.00,ontivst02
383,Jesse Orosco*,33,CLE,AL,5,4,.556,3.90,55,0,28,0,0,2,64.2,58,35,28,9,38,7,55,0,0,1,289,101,4.68,1.485,8.1,1.3,5.3,7.7,1.45,oroscje01
384,Al Osuna*,24,HOU,NL,2,0,1.000,4.76,12,0,2,0,0,0,11.1,10,6,6,1,6,1,6,3,0,3,48,81,5.28,1.412,7.9,0.8,4.8,4.8,1.00,osunaal01
385,Dave Otto*,25,OAK,AL,0,0,,7.71,2,0,2,0,0,0,2.1,3,3,2,0,3,0,2,0,0,0,13,56,4.95,2.571,11.6,0.0,11.6,7.7,0.67,ottoda01
386,Vicente Palacios,26,PIT,NL,0,0,,0.00,7,0,4,0,0,3,15.0,4,0,0,0,2,0,8,0,0,2,50,,2.14,0.400,2.4,0.0,1.2,4.8,4.00,palacvi01
387,Donn Pall,28,CHW,AL,3,5,.375,3.32,56,0,11,0,0,2,76.0,63,33,28,7,24,8,39,4,0,2,306,116,4.08,1.145,7.5,0.8,2.8,4.6,1.63,palldo01
388,Clay Parker,27,TOT,AL,3,3,.500,3.58,29,3,8,0,0,0,73.0,64,29,29,11,32,6,40,1,0,4,308,113,5.03,1.315,7.9,1.4,3.9,4.9,1.25,parkecl01
389,Clay Parker,27,NYY,AL,1,1,.500,4.50,5,2,1,0,0,0,22.0,19,11,11,5,7,1,20,0,0,1,91,89,4.90,1.182,7.8,2.0,2.9,8.2,2.86,parkecl01
390,Clay Parker,27,DET,AL,2,2,.500,3.18,24,1,7,0,0,0,51.0,45,18,18,6,25,5,20,1,0,3,217,127,5.08,1.373,7.9,1.1,4.4,3.5,0.80,parkecl01
391,Jeff Parrett,28,TOT,NL,5,10,.333,4.64,67,5,19,0,0,2,108.2,119,62,56,11,55,10,86,2,1,5,479,84,4.11,1.601,9.9,0.9,4.6,7.1,1.56,parreje01
392,Jeff Parrett,28,PHI,NL,4,9,.308,5.18,47,5,14,0,0,1,81.2,92,51,47,10,36,8,69,1,1,3,355,74,4.07,1.567,10.1,1.1,4.0,7.6,1.92,parreje01
393,Jeff Parrett,28,ATL,NL,1,1,.500,3.00,20,0,5,0,0,1,27.0,27,11,9,1,19,2,17,1,0,2,124,136,4.25,1.704,9.0,0.3,6.3,5.7,0.89,parreje01
394,Bob Patterson*,31,PIT,NL,8,5,.615,2.95,55,5,19,0,0,5,94.2,88,33,31,9,21,7,70,3,2,1,386,123,3.33,1.151,8.4,0.9,2.0,6.7,3.33,pattebo01
395,Ken Patterson*,25,CHW,AL,2,1,.667,3.39,43,0,15,0,0,2,66.1,58,27,25,6,34,1,40,2,0,2,283,114,4.41,1.387,7.9,0.8,4.6,5.4,1.18,patteke01
396,Dave Pavlas,27,CHC,NL,2,0,1.000,2.11,13,0,3,0,0,0,21.1,23,7,5,2,6,2,12,0,0,3,93,198,3.75,1.359,9.7,0.8,2.5,5.1,2.00,pavlada01
397,Alejandro Pena,31,NYM,NL,3,3,.500,3.20,52,0,32,0,0,5,76.0,71,31,27,4,22,5,76,1,0,0,320,118,2.40,1.224,8.4,0.5,2.6,9.0,3.45,penaal01
398,Melido Perez,24,CHW,AL,13,14,.481,4.61,35,35,0,3,3,0,197.0,177,111,101,14,86,1,161,2,4,8,833,83,3.44,1.335,8.1,0.6,3.9,7.4,1.87,perezme01
399,Mike Perez,25,STL,NL,1,0,1.000,3.95,13,0,7,0,0,1,13.2,12,6,6,0,3,0,5,0,0,0,55,99,2.73,1.098,7.9,0.0,2.0,3.3,1.67,perezmi01
